object_id,submodel,sim_av,TDE_INDEX,Rph0,Tvis,b,bhmass,eff,lphoto,starmass
  72125928,1,  0.2804, 605,  5.7125,  0.0106,  0.9899, 0.2889E+06,  0.0208,  1.6044,  1.4062
  72160159,1,  0.0468, 244,  3.2384,  0.0114,  0.8647, 0.6667E+06,  0.0433,  1.5897,  1.0349
  72169354,1,  0.7619, 274,  3.8532,  0.0883,  0.8485, 0.2173E+07,  0.0367,  1.5525,  1.1295
  72190365,1,  0.3614, 455,  5.2345,  0.0535,  0.9468, 0.1723E+07,  0.0140,  1.6397,  1.0163
  72193814,1,  0.0200, 252,  5.4271,  0.1524,  0.9159, 0.2093E+07,  0.0165,  1.6982,  1.6570
  72211815,1,  0.5541, 713,  3.9408,  0.0719,  0.9506, 0.1219E+07,  0.0241,  1.7564,  1.0156
  72212070,1,  0.3366, 546,  4.0289,  0.0263,  0.9495, 0.2675E+07,  0.0188,  1.6802,  1.1484
  72225454,1,  0.7596, 655,  4.9497,  0.0439,  0.9695, 0.3039E+06,  0.0144,  1.4713,  1.1175
  72235144,1,  0.2548, 671,  2.8726,  0.0836,  0.9289, 0.4307E+06,  0.0355,  1.5400,  1.0462
  72272250,1,  0.0715, 471,  6.8362,  0.1429,  0.9620, 0.2549E+07,  0.0133,  1.8397,  1.9532
  72294776,1,  0.1377, 325,  4.6937,  0.1233,  0.9875, 0.1502E+07,  0.0148,  1.6153,  1.2529
  72305230,1,  0.8601,  56,  4.6374,  0.2423,  1.0000, 0.9483E+06,  0.0167,  1.6702,  1.0106
  72310434,1,  0.2044, 640,  2.4905,  0.0701,  0.9108, 0.3747E+07,  0.0385,  1.9409,  1.1721
  72316916,1,  0.1118,  31,  5.5909,  0.0308,  0.9348, 0.8645E+06,  0.0132,  1.5941,  1.1191
  72327181,1,  0.1211, 471,  6.8362,  0.1429,  0.9620, 0.2549E+07,  0.0133,  1.8397,  1.9532
  72335062,1,  0.1284, 731,  2.5272,  0.0470,  1.0611, 0.9105E+06,  0.0402,  1.8055,  1.0544
  72346034,1,  0.6092, 297,  8.7818,  0.0020,  0.9899, 0.9257E+06,  0.0076,  1.8029,  1.1087
  72346165,1,  0.1915, 618,  5.4637,  0.0106,  0.9746, 0.4971E+07,  0.0132,  1.7679,  1.1501
  72361403,1,  0.3304, 222,  2.9213,  0.0751,  0.8968, 0.5581E+06,  0.0379,  1.7091,  1.1301
  72390994,1,  0.2386, 601,  5.6530,  0.1067,  0.9847, 0.3825E+07,  0.0109,  1.6165,  2.8409
  72408060,1,  0.0549, 198,  3.9788,  0.1881,  1.0058, 0.3762E+06,  0.0356,  1.7912,  1.3223
  72412052,1,  0.0954, 659,  3.9922,  0.0985,  1.0263, 0.1321E+06,  0.0225,  1.5830,  1.2961
  72419064,1,  0.2040, 701,  4.1240,  0.0168,  0.9050, 0.1878E+07,  0.0193,  1.4825,  1.1029
  72450447,1,  1.1133, 725,  6.4527,  0.2752,  0.9928, 0.1044E+07,  0.0106,  1.5891,  1.2446
  72456979,1,  0.7520, 645,  4.1781,  0.0617,  1.0195, 0.1835E+07,  0.0152,  1.6196,  1.0587
  72459682,1,  0.1492, 527,  4.0060,  0.2244,  0.9698, 0.2519E+06,  0.0243,  1.4743,  1.8638
  72538884,1,  0.1501, 716,  5.9819,  0.0069,  1.0166, 0.7580E+06,  0.0133,  1.7042,  1.6250
  72539439,1,  0.4123, 562,  3.2981,  0.5547,  0.9728, 0.1292E+07,  0.0261,  1.6574,  1.0272
  72545834,1,  0.0174,  63,  8.8545,  0.0934,  0.9659, 0.5200E+06,  0.0110,  1.4916,  2.0953
  72552784,1,  0.3446, 128,  2.4336,  0.0336,  0.9805, 0.2642E+06,  0.0555,  1.6041,  1.8208
  72574611,1,  0.2229, 190,  3.8275,  0.3491,  0.9484, 0.4381E+07,  0.0218,  1.5926,  1.0494
  72578311,1,  0.2006, 529,  2.3200,  0.0304,  0.9398, 0.1621E+07,  0.0436,  1.7435,  1.1018
  72587438,1,  0.6130, 137,  4.4097,  0.0596,  0.9855, 0.2950E+06,  0.0256,  1.6789,  1.1917
  72588461,1,  0.2769, 158,  4.5443,  0.1606,  1.0538, 0.1190E+07,  0.0149,  1.6356,  1.0165
  72599172,1,  0.3130, 112,  2.8257,  0.0620,  0.9179, 0.1609E+06,  0.0780,  1.5745,  2.1890
  72600977,1,  0.0744, 220,  4.8428,  0.2193,  0.9569, 0.1013E+07,  0.0204,  1.6300,  1.2061
  72601026,1,  0.3032,  62,  4.1693,  0.3569,  0.9875, 0.4274E+07,  0.0207,  1.5614,  1.3951
  72603395,1,  0.1474, 496,  5.1436,  0.0107,  0.8895, 0.5409E+07,  0.0140,  1.6915,  1.1056
  72616438,1,  0.3147, 285,  5.3462,  0.0130,  1.0060, 0.3352E+07,  0.0120,  1.7832,  1.6164
  72627285,1,  0.0240, 198,  3.9788,  0.1881,  1.0058, 0.3762E+06,  0.0356,  1.7912,  1.3223
  72628846,1,  0.0442,  66,  3.0245,  0.4639,  0.9615, 0.4739E+06,  0.0302,  1.5671,  2.3637
  72634281,1,  0.0279, 594,  7.2434,  0.2447,  0.9931, 0.1043E+07,  0.0115,  1.5955,  1.1118
  72651364,1,  0.3771, 201,  5.3901,  0.2816,  0.9228, 0.3625E+06,  0.0268,  1.5713,  1.5451
  72653790,1,  0.1538,  13,  2.5693,  0.8883,  0.9833, 0.1314E+06,  0.0648,  1.5781,  1.0648
  72655445,1,  0.0642, 266,  6.5955,  0.0478,  0.9522, 0.1494E+07,  0.0110,  1.6411,  1.0768
  72661558,1,  0.3781, 569,  4.5959,  0.2883,  0.9090, 0.1121E+07,  0.0235,  1.6148,  2.1732
  72661957,1,  0.8640,  27,  5.2337,  0.4665,  0.9929, 0.3439E+06,  0.0190,  1.5921,  1.0908
  72662150,1,  0.8141, 170,  5.6912,  0.3629,  0.9140, 0.5214E+06,  0.0147,  1.4854,  1.0164
  72693695,1,  0.1002, 749,  6.4721,  0.6460,  1.0495, 0.5070E+06,  0.0083,  1.5328,  1.3934
  72701146,1,  0.2677, 480,  7.4671,  0.0634,  0.9072, 0.1180E+07,  0.0143,  1.6327,  1.0726
  72720612,1,  0.3345, 693,  3.5674,  0.0156,  0.9627, 0.1053E+07,  0.0269,  1.6245,  1.5733
  72755088,1,  0.2307, 660,  5.4957,  0.3242,  0.9320, 0.7962E+06,  0.0158,  1.5234,  1.1593
  72767406,1,  0.2659, 509,  2.3949,  0.0356,  1.0108, 0.2667E+06,  0.0391,  1.5578,  1.3350
  72768467,1,  0.0724, 430,  5.4391,  0.0322,  0.9185, 0.4664E+07,  0.0191,  1.8979,  1.0820
  72775824,1,  0.5432, 450,  2.3523,  0.2645,  0.9737, 0.1879E+06,  0.0572,  1.7004,  1.1558
  72778743,1,  0.1812, 748,  3.3887,  0.1378,  1.0179, 0.1772E+06,  0.0346,  1.5842,  1.2119
  72781944,1,  0.2078, 102,  3.0617,  0.0416,  0.9742, 0.2079E+06,  0.0351,  1.5876,  2.0108
  72786153,1,  0.1663, 707,  3.4128,  0.1010,  0.9667, 0.2206E+07,  0.0304,  1.7134,  1.2920
  72803961,1,  0.1207, 503,  5.1795,  0.3933,  0.9451, 0.1197E+07,  0.0136,  1.7558,  1.4877
  72812217,1,  0.6075, 729,  7.3122,  0.6323,  0.9666, 0.6811E+06,  0.0139,  1.5543,  1.1373
  72814379,1,  0.0420, 541,  2.8050,  0.6811,  0.9211, 0.8160E+06,  0.0397,  1.6350,  1.1091
  72822427,1,  1.0930, 481,  7.1921,  0.0027,  0.8995, 0.3007E+07,  0.0107,  1.5350,  1.0144
  72827902,1,  0.3173, 630,  3.2647,  0.1312,  1.0220, 0.3614E+06,  0.0261,  1.5792, 13.5327
  72831182,1,  0.8793,  27,  5.2337,  0.4665,  0.9929, 0.3439E+06,  0.0190,  1.5921,  1.0908
  72831538,1,  0.0475, 604,  4.6158,  0.2188,  0.9891, 0.9231E+06,  0.0152,  1.6804,  3.9512
  72840050,1,  0.5537, 470,  3.1773,  0.2865,  0.9287, 0.1552E+07,  0.0288,  1.7321,  1.1005
  72840528,1,  0.0726,  39,  8.1342,  0.0717,  1.0164, 0.4017E+06,  0.0064,  1.5008,  1.1096
  72845090,1,  0.3836, 559,  1.6777,  0.2517,  0.9466, 0.5430E+06,  0.0547,  1.7110,  1.0292
  72856193,1,  0.2910,  35,  2.0583,  0.1414,  1.0269, 0.2016E+07,  0.0251,  1.6538,  3.4066
  72858837,1,  0.4456, 151,  6.2211,  0.0473,  0.9632, 0.3594E+06,  0.0149,  1.4912,  1.2738
  72891229,1,  0.0563, 184,  4.6192,  0.0272,  0.9849, 0.1863E+06,  0.0330,  1.6058,  1.0121
  72910501,1,  0.2631, 338,  6.9058,  0.0059,  1.0100, 0.5503E+06,  0.0133,  1.6119,  1.0463
  72913676,1,  0.2074, 138,  6.1921,  0.0085,  0.9860, 0.1708E+07,  0.0091,  1.7068,  7.5278
  72916569,1,  0.0673, 432,  2.1168,  0.1556,  0.8811, 0.1186E+07,  0.0657,  1.4753,  1.3315
  72916694,1,  0.1856, 741,  3.4239,  0.0207,  0.9219, 0.2247E+07,  0.0187,  1.5599,  1.1884
  72918971,1,  0.1228, 345,  6.2923,  0.1992,  0.9754, 0.2005E+07,  0.0111,  1.6753,  4.4051
  72924517,1,  0.9208, 104,  3.2225,  0.4841,  0.9312, 0.9631E+06,  0.0346,  1.7499,  1.1800
  72931572,1,  0.1806, 667,  6.8558,  0.0017,  1.0496, 0.2575E+07,  0.0094,  1.7153,  5.6279
  72934547,1,  0.0215, 447, 10.8846,  0.0026,  0.9630, 0.1777E+07,  0.0056,  1.6231,  1.0797
  72944913,1,  1.0617, 682,  6.9825,  0.2052,  1.0229, 0.1678E+07,  0.0094,  1.7003,  1.8899
  72947827,1,  0.0695, 141,  2.5566,  0.3522,  0.9426, 0.2154E+06,  0.0753,  1.5450,  1.0584
  72966792,1,  0.2339, 414,  2.8685,  1.6148,  0.9568, 0.8963E+06,  0.0287,  1.6008,  1.6418
  72967648,1,  0.4008, 284,  2.1084,  0.0534,  0.9969, 0.1696E+06,  0.0402,  1.5140,  1.2608
  72969090,1,  0.2924,  45,  4.5396,  1.0231,  0.9794, 0.3295E+07,  0.0229,  1.8175,  6.0885
  72970999,1,  0.5197, 521,  3.4669,  0.0042,  0.9918, 0.4986E+06,  0.0253,  1.5836,  1.0536
  72983260,1,  0.1224,  37,  6.6011,  0.0017,  0.9618, 0.1086E+07,  0.0073,  1.5655,  2.1906
  72983350,1,  0.0522, 585,  3.4083,  0.3419,  1.0144, 0.3944E+06,  0.0265,  1.5969,  1.1125
  72985242,1,  0.1484, 510,  3.4673,  0.0270,  0.8622, 0.4473E+06,  0.0197,  1.3513,  1.0388
  72997995,1,  0.0485, 706, 15.0511,  0.0133,  1.0129, 0.5638E+06,  0.0055,  1.5915,  1.0366
  72998706,1,  1.4223, 315,  5.5498,  0.5387,  0.9603, 0.8937E+06,  0.0154,  1.6032,  5.3458
  72999204,1,  0.0695,  50,  1.9312,  1.1099,  0.9736, 0.2473E+07,  0.0389,  1.9356,  1.0522
  73010792,1,  0.1386, 701,  4.1240,  0.0168,  0.9050, 0.1878E+07,  0.0193,  1.4825,  1.1029
  73012048,1,  0.3825, 180,  2.7438,  0.7655,  0.9716, 0.3483E+07,  0.0293,  1.7715,  1.0530
  73017226,1,  0.3649,  45,  4.5396,  1.0231,  0.9794, 0.3295E+07,  0.0229,  1.8175,  6.0885
  73021140,1,  0.1882, 685,  4.0660,  0.0234,  0.9935, 0.1836E+06,  0.0506,  1.8079,  1.0738
  73027901,1,  0.3240, 321,  7.2154,  0.0509,  0.9908, 0.3535E+07,  0.0066,  1.6514,  1.1088
  73072378,1,  0.1349, 493,  4.1882,  0.2319,  1.0321, 0.2030E+06,  0.0183,  1.5193,  1.1473
  73073590,1,  0.1104, 598,  2.9775,  0.0499,  0.9231, 0.1243E+07,  0.0234,  1.4763,  1.0112
  73086177,1,  0.5075, 744,  5.0005,  0.1435,  0.9374, 0.1583E+06,  0.0346,  1.5100,  1.3506
  73086718,1,  0.1744, 543,  2.7253,  0.1433,  0.9003, 0.2130E+07,  0.0390,  1.5845,  2.1758
  73089115,1,  0.2204, 269,  3.1216,  0.0461,  1.0139, 0.1061E+07,  0.0247,  1.5952,  1.1755
  73104944,1,  0.2363, 550,  5.3706,  0.0136,  1.0044, 0.2457E+07,  0.0163,  1.7017,  1.0989
  73114175,1,  0.1018, 663,  1.4073,  0.6139,  0.9411, 0.1164E+07,  0.0769,  1.6291,  1.2659
  73116092,1,  0.7168, 351,  7.7006,  0.1148,  0.9542, 0.5363E+07,  0.0111,  1.6394,  1.2273
  73131462,1,  0.4511, 309,  4.5834,  0.0146,  0.9289, 0.5661E+06,  0.0172,  1.5185,  1.1867
  73136451,1,  0.3262, 188,  2.9919,  0.1115,  1.0509, 0.4791E+06,  0.0348,  1.6805,  1.0329
  73139668,1,  0.1543,   8,  2.8746,  0.2733,  0.9381, 0.6160E+06,  0.0326,  1.6615,  1.1097
  73144639,1,  0.1990, 315,  5.5498,  0.5387,  0.9603, 0.8937E+06,  0.0154,  1.6032,  5.3458
  73150088,1,  0.0461, 557,  7.5467,  0.0060,  1.0599, 0.9161E+06,  0.0119,  1.7088,  1.0657
  73164006,1,  0.4497, 429,  5.8823,  0.3826,  0.9775, 0.2262E+06,  0.0230,  1.6010,  1.1520
  73176798,1,  0.1107, 686,  3.2586,  0.0475,  0.9385, 0.3187E+06,  0.0362,  1.5036,  1.0871
  73178023,1,  0.2584, 473, 12.8036,  0.0088,  0.8927, 0.2362E+07,  0.0070,  1.6027,  1.3896
  73178878,1,  0.3387, 234,  6.2230,  0.1743,  1.0424, 0.3379E+06,  0.0121,  1.5216,  1.2214
  73195203,1,  0.8000,  32,  4.4140,  0.2061,  0.8996, 0.1174E+07,  0.0205,  1.6176,  1.4904
  73204698,1,  0.7197, 565, 16.1785,  0.2420,  0.9775, 0.2729E+07,  0.0050,  1.7896,  1.3416
  73238288,1,  0.1009, 351,  7.7006,  0.1148,  0.9542, 0.5363E+07,  0.0111,  1.6394,  1.2273
  73240257,1,  0.0053, 366,  4.6699,  0.1035,  1.0030, 0.9999E+06,  0.0148,  1.6821,  1.1223
  73254468,1,  0.0430, 339,  3.6180,  0.4754,  0.9288, 0.1197E+06,  0.0315,  1.6260,  1.7687
  73261319,1,  0.4822, 540,  1.8510,  0.0485,  0.9146, 0.1156E+07,  0.0293,  1.5965,  1.0431
  73274171,1,  0.2472, 533,  4.7605,  0.0261,  0.9219, 0.3279E+06,  0.0174,  1.5872,  1.2949
  73282869,1,  0.0605, 108,  4.4257,  0.0430,  0.9685, 0.1767E+07,  0.0155,  1.6282,  1.0795
  73285580,1,  0.0164, 145,  3.1988,  0.3805,  0.9726, 0.2913E+06,  0.0307,  1.5692,  1.0252
  73301134,1,  0.5633, 677,  4.1052,  0.1486,  0.9369, 0.7576E+06,  0.0217,  1.6306,  1.3507
  73309955,1,  0.0698,  49,  2.9749,  0.0941,  0.9272, 0.1865E+07,  0.0273,  1.6379,  1.2823
  73341664,1,  0.1393, 600, 11.3451,  0.0031,  0.9491, 0.7074E+06,  0.0060,  1.4843,  1.0713
  73363741,1,  0.0708,  81,  7.2942,  0.0070,  0.9207, 0.2236E+07,  0.0100,  1.6097,  1.0426
  73363853,1,  0.5150, 331,  5.5123,  0.1522,  0.9548, 0.9000E+06,  0.0173,  1.5434,  1.5366
  73365532,1,  0.2725, 658, 12.4229,  0.0017,  1.0061, 0.1499E+07,  0.0063,  1.6241,  2.2137
  73367687,1,  0.3272, 186,  5.8825,  0.1793,  0.9751, 0.3113E+06,  0.0210,  1.5180,  1.0256
  73369616,1,  0.2394, 131,  4.7610,  0.5862,  0.9837, 0.1838E+07,  0.0150,  1.6676,  1.3203
  73378331,1,  0.9000, 130,  3.9503,  0.0579,  1.0202, 0.1426E+07,  0.0158,  1.6832,  1.6125
  73385708,1,  0.0420, 622,  5.7915,  0.1157,  0.9668, 0.5721E+06,  0.0192,  1.5982,  1.1208
  73406413,1,  0.0184, 522,  6.7200,  0.0382,  0.9378, 0.1222E+08,  0.0169,  1.7785,  2.3494
  73409251,1,  0.3208, 477,  4.6043,  0.0059,  0.9370, 0.6156E+06,  0.0271,  1.6202,  1.0231
  73414736,1,  0.1583, 524,  9.7988,  0.0020,  0.9469, 0.3232E+07,  0.0074,  1.6790,  3.5860
  73417900,1,  0.0682, 158,  4.5443,  0.1606,  1.0538, 0.1190E+07,  0.0149,  1.6356,  1.0165
  73451348,1,  0.2225, 455,  5.2345,  0.0535,  0.9468, 0.1723E+07,  0.0140,  1.6397,  1.0163
  73466812,1,  0.1193, 264,  7.2137,  0.1128,  0.8650, 0.9572E+07,  0.0158,  1.6581,  1.6810
  73497927,1,  0.3333, 511,  5.6453,  0.0055,  0.9771, 0.1026E+08,  0.0106,  1.6429,  1.2048
  73500674,1,  0.0770, 514,  5.4223,  0.3230,  1.0175, 0.2053E+07,  0.0078,  1.5931,  1.2574
  73505728,1,  0.1224, 691,  8.2903,  0.0046,  0.9411, 0.3258E+07,  0.0090,  1.6510,  1.8114
  73527777,1,  0.2431, 344,  4.3765,  0.0736,  0.9882, 0.1092E+07,  0.0165,  1.6289,  1.5514
  73553277,1,  0.2703, 524,  9.7988,  0.0020,  0.9469, 0.3232E+07,  0.0074,  1.6790,  3.5860
  73565662,1,  0.8479, 717,  6.6318,  0.0309,  0.9827, 0.2127E+06,  0.0119,  1.6538,  1.0376
  73588501,1,  0.3338, 214,  4.6818,  0.1510,  0.9024, 0.2342E+07,  0.0207,  1.6830,  1.5078
  73589374,1,  0.2841, 447, 10.8846,  0.0026,  0.9630, 0.1777E+07,  0.0056,  1.6231,  1.0797
  73594763,1,  0.1770, 205,  7.5692,  0.4083,  0.8816, 0.1979E+07,  0.0099,  1.4869,  1.6531
  73597820,1,  0.0124, 329,  5.0803,  1.3646,  0.9490, 0.1578E+07,  0.0136,  1.5160,  3.8816
  73598109,1,  0.0988, 670,  5.7698,  0.0195,  1.0685, 0.8522E+06,  0.0179,  1.6143,  1.0137
  73612600,1,  0.4330, 177,  5.0674,  0.6985,  0.9891, 0.6441E+06,  0.0143,  1.5234,  1.1008
  73653357,1,  0.0776, 193,  5.5760,  0.0063,  0.9257, 0.3926E+06,  0.0218,  1.6178,  2.0654
  73662700,1,  0.1849, 559,  1.6777,  0.2517,  0.9466, 0.5430E+06,  0.0547,  1.7110,  1.0292
  73671665,1,  0.0607,   7,  3.0560,  0.2296,  1.0180, 0.3587E+07,  0.0131,  1.6448,  1.0739
  73678741,1,  0.7667, 601,  5.6530,  0.1067,  0.9847, 0.3825E+07,  0.0109,  1.6165,  2.8409
  73696980,1,  0.7826, 585,  3.4083,  0.3419,  1.0144, 0.3944E+06,  0.0265,  1.5969,  1.1125
  73711928,1,  0.0781, 741,  3.4239,  0.0207,  0.9219, 0.2247E+07,  0.0187,  1.5599,  1.1884
  73725319,1,  0.5403, 315,  5.5498,  0.5387,  0.9603, 0.8937E+06,  0.0154,  1.6032,  5.3458
  73729724,1,  0.0326, 712,  8.6707,  0.0997,  0.9592, 0.1931E+06,  0.0127,  1.4903,  1.1907
  73736507,1,  0.2946, 315,  5.5498,  0.5387,  0.9603, 0.8937E+06,  0.0154,  1.6032,  5.3458
  73751944,1,  0.0025, 603,  5.2613,  0.0280,  0.9894, 0.2135E+07,  0.0158,  1.7944,  1.0230
  73757861,1,  0.3547, 323,  5.0572,  0.0113,  0.9638, 0.3347E+06,  0.0189,  1.5831,  1.0363
  73763684,1,  0.0933, 749,  6.4721,  0.6460,  1.0495, 0.5070E+06,  0.0083,  1.5328,  1.3934
  73769760,1,  0.2641, 363, 12.5556,  0.0212,  0.9255, 0.5189E+06,  0.0109,  1.5378,  1.9030
  73770484,1,  0.5073, 264,  7.2137,  0.1128,  0.8650, 0.9572E+07,  0.0158,  1.6581,  1.6810
  73771757,1,  0.2672, 303, 10.5724,  0.0019,  0.9472, 0.2787E+07,  0.0079,  1.6284,  3.9300
  73779974,1,  0.1468, 264,  7.2137,  0.1128,  0.8650, 0.9572E+07,  0.0158,  1.6581,  1.6810
  73797327,1,  0.8042, 328,  3.6242,  0.0034,  0.9434, 0.9881E+06,  0.0192,  1.4956,  1.1846
  73816484,1,  0.7234, 293,  3.8702,  0.0345,  0.9856, 0.3867E+06,  0.0239,  1.7959,  1.0983
  73821615,1,  0.2486, 569,  4.5959,  0.2883,  0.9090, 0.1121E+07,  0.0235,  1.6148,  2.1732
  73826922,1,  0.0853, 534,  4.2521,  0.0474,  1.0116, 0.1799E+07,  0.0138,  1.7402,  1.0959
  73872891,1,  0.0599, 660,  5.4957,  0.3242,  0.9320, 0.7962E+06,  0.0158,  1.5234,  1.1593
  73875314,1,  0.0874, 585,  3.4083,  0.3419,  1.0144, 0.3944E+06,  0.0265,  1.5969,  1.1125
  73880545,1,  0.1876,  52,  4.5802,  0.0769,  1.0039, 0.1757E+06,  0.0274,  1.4853,  1.0964
  73892875,1,  0.1192, 651,  2.2807,  0.0127,  0.9340, 0.1719E+07,  0.0495,  1.5812,  1.2342
  73895093,1,  0.3713, 359,  4.7866,  0.0070,  0.9280, 0.1555E+07,  0.0176,  1.6669,  1.0731
  73899741,1,  0.5751, 662,  3.3929,  0.1428,  0.9678, 0.1547E+07,  0.0217,  1.7200,  1.0450
  73908678,1,  0.3116, 374,  2.9940,  0.0550,  0.9624, 0.6212E+07,  0.0261,  1.9208,  1.3133
  73919695,1,  0.0149,  54,  6.9318,  0.0055,  1.0003, 0.2966E+06,  0.0109,  1.5324,  1.2005
  73931148,1,  0.3032, 696,  6.6728,  0.3301,  0.9317, 0.2306E+06,  0.0153,  1.5694,  1.0964
  73934954,1,  0.1297, 580,  9.5491,  0.0106,  1.0159, 0.1151E+07,  0.0079,  1.6555,  1.1788
  73939816,1,  0.0934, 509,  2.3949,  0.0356,  1.0108, 0.2667E+06,  0.0391,  1.5578,  1.3350
  73960903,1,  0.0655, 646,  2.3520,  0.0999,  1.0478, 0.1129E+07,  0.0269,  1.7044,  1.7866
  73974845,1,  0.1187, 568,  3.2695,  0.0080,  0.9960, 0.3892E+07,  0.0266,  1.8512,  1.0379
  73981310,1,  0.5583, 552,  7.2629,  0.1147,  0.9852, 0.9442E+06,  0.0137,  1.6039,  7.9770
  73992909,1,  0.4582, 552,  7.2629,  0.1147,  0.9852, 0.9442E+06,  0.0137,  1.6039,  7.9770
  73998265,1,  0.3591, 214,  4.6818,  0.1510,  0.9024, 0.2342E+07,  0.0207,  1.6830,  1.5078
  74006274,1,  0.3001, 462,  7.9895,  0.1824,  0.9896, 0.2557E+06,  0.0143,  1.5216,  1.0917
  74006485,1,  0.3150,  55,  9.3841,  0.0014,  1.0040, 0.7728E+07,  0.0077,  1.8100,  1.1940
  74019895,1,  0.4944, 729,  7.3122,  0.6323,  0.9666, 0.6811E+06,  0.0139,  1.5543,  1.1373
  74026823,1,  0.0246, 640,  2.4905,  0.0701,  0.9108, 0.3747E+07,  0.0385,  1.9409,  1.1721
  74028504,1,  0.1717, 153,  4.5854,  0.2954,  0.9154, 0.2025E+07,  0.0157,  1.6450,  1.0136
  74035544,1,  0.3028, 532,  2.6075,  0.0443,  0.7930, 0.1563E+07,  0.0574,  1.5562,  1.0669
  74042808,1,  0.2138, 186,  5.8825,  0.1793,  0.9751, 0.3113E+06,  0.0210,  1.5180,  1.0256
  74047718,1,  0.3690, 353,  2.1511,  0.3068,  1.0667, 0.1094E+07,  0.0420,  1.8660,  4.6218
  74050097,1,  0.6203, 570,  4.4854,  0.0750,  0.9723, 0.2916E+06,  0.0200,  1.4450,  1.3783
  74080054,1,  0.1069, 535,  4.5933,  0.5684,  1.0636, 0.4536E+06,  0.0162,  1.6781,  1.3598
  74087271,1,  0.0089, 414,  2.8685,  1.6148,  0.9568, 0.8963E+06,  0.0287,  1.6008,  1.6418
  74088929,1,  0.0485, 603,  5.2613,  0.0280,  0.9894, 0.2135E+07,  0.0158,  1.7944,  1.0230
  74105336,1,  0.0941,  83,  5.0532,  0.1054,  1.0135, 0.1316E+08,  0.0113,  1.5606,  2.2484
  74105994,1,  0.3702,  40,  4.8898,  0.0196,  0.9173, 0.4649E+07,  0.0152,  1.7066,  3.3277
  74111304,1,  0.2154, 109,  2.5353,  0.5766,  0.9273, 0.1280E+07,  0.0489,  1.7486,  1.0639
  74115646,1,  0.3544, 507,  4.7665,  0.0068,  0.9747, 0.3463E+07,  0.0132,  1.7609,  1.4776
  74127253,1,  0.3015,  74,  4.8841,  0.4778,  0.9782, 0.4840E+06,  0.0194,  1.5274,  1.0758
  74130283,1,  0.5826, 443,  5.0175,  0.0052,  0.9573, 0.2267E+07,  0.0138,  1.7050, 14.8795
  74157038,1,  0.5486, 231,  3.6592,  0.0119,  0.9651, 0.1748E+07,  0.0202,  1.6078,  1.0328
  74159296,1,  0.2349, 574,  5.7570,  0.0513,  0.9931, 0.1961E+06,  0.0140,  1.5672,  1.1599
  74163450,1,  0.1195, 471,  6.8362,  0.1429,  0.9620, 0.2549E+07,  0.0133,  1.8397,  1.9532
  74167217,1,  0.1909, 123,  6.1663,  0.0895,  0.9933, 0.8531E+07,  0.0079,  1.6930,  2.8245
  74179634,1,  0.8754, 377,  3.8833,  0.0082,  0.9707, 0.1717E+07,  0.0322,  1.5502,  1.0946
  74180311,1,  0.1117, 344,  4.3765,  0.0736,  0.9882, 0.1092E+07,  0.0165,  1.6289,  1.5514
  74206947,1,  0.4226, 313,  3.8328,  0.0832,  0.9888, 0.3040E+07,  0.0137,  1.6523,  1.0644
  74219211,1,  0.2658, 543,  2.7253,  0.1433,  0.9003, 0.2130E+07,  0.0390,  1.5845,  2.1758
  74220823,1,  0.1514, 690,  2.5401,  0.0595,  0.8853, 0.1873E+06,  0.0669,  1.5231,  1.0391
  74226428,1,  0.2286, 441,  9.0735,  0.6432,  1.0302, 0.4507E+07,  0.0074,  1.6746,  1.1063
  74251004,1,  0.0635, 351,  7.7006,  0.1148,  0.9542, 0.5363E+07,  0.0111,  1.6394,  1.2273
  74258245,1,  0.1365, 530,  5.8745,  0.1579,  1.0217, 0.8390E+06,  0.0111,  1.7044,  1.3991
  74264958,1,  0.2083, 731,  2.5272,  0.0470,  1.0611, 0.9105E+06,  0.0402,  1.8055,  1.0544
  74266080,1,  0.5959, 684,  4.4523,  0.0840,  0.9827, 0.8088E+06,  0.0288,  1.5605,  1.0163
  74267658,1,  0.1188, 309,  4.5834,  0.0146,  0.9289, 0.5661E+06,  0.0172,  1.5185,  1.1867
  74267730,1,  0.3275, 548,  2.5692,  0.0842,  0.9392, 0.3993E+06,  0.0542,  1.5900,  1.0720
  74280313,1,  0.1980, 716,  5.9819,  0.0069,  1.0166, 0.7580E+06,  0.0133,  1.7042,  1.6250
  74297480,1,  0.0577, 682,  6.9825,  0.2052,  1.0229, 0.1678E+07,  0.0094,  1.7003,  1.8899
  74309798,1,  0.3659, 742,  6.8968,  0.0037,  0.9574, 0.1556E+07,  0.0105,  1.7199,  1.1566
  74322929,1,  0.0865, 471,  6.8362,  0.1429,  0.9620, 0.2549E+07,  0.0133,  1.8397,  1.9532
  74323677,1,  0.2348, 601,  5.6530,  0.1067,  0.9847, 0.3825E+07,  0.0109,  1.6165,  2.8409
  74327366,1,  0.1759, 529,  2.3200,  0.0304,  0.9398, 0.1621E+07,  0.0436,  1.7435,  1.1018
  74330081,1,  0.4579, 486,  7.9473,  0.1801,  0.9549, 0.3490E+07,  0.0089,  1.7400,  3.2920
  74332872,1,  0.1422, 714, 13.7840,  0.1867,  0.9938, 0.3508E+07,  0.0057,  1.7128,  1.4150
