object_id,submodel,sim_av,Iax_INDEX,M_V,t_rise,dm15B,dm15R
  78668710,1,   0, 136,-19.0140, 23.5080,  1.3330,  0.5000
  78668989,1,   0, 406,-18.1400, 20.1680,  0.9880,  0.4100
  78669438,1,   0,  16,-18.9380, 22.2700,  1.6030,  0.8130
  78669501,1,   0, 267,-17.7000, 13.5890,  1.5800,  0.6840
  78674034,1,   0, 128,-18.5930, 17.8580,  1.0680,  0.5140
  78674052,1,   0, 619,-17.7120, 15.1310,  1.4750,  0.7780
  78675664,1,   0, 690,-18.4750, 19.7270,  1.3080,  0.1040
  78679910,1,   0, 459,-18.6200, 20.4770,  1.0730,  0.4460
  78683344,1,   0, 514,-17.3470, 14.9480,  1.7950,  0.6120
  78685487,1,   0, 257,-18.5590, 18.5810,  1.4230,  0.2510
  78686687,1,   0, 314,-18.6590, 21.6860,  1.5160,  0.5580
  78690102,1,   0, 402,-18.3520, 19.6150,  1.3370,  0.5220
  78694270,1,   0, 113,-18.0630, 17.7340,  1.2360,  0.9180
  78696354,1,   0, 706,-17.4750, 14.9910,  1.9260,  0.1540
  78696416,1,   0, 852,-17.9130, 18.8400,  1.2360,  1.0480
  78698260,1,   0, 357,-18.7240, 22.4000,  1.1250,  0.1230
  78699248,1,   0, 116,-16.6170, 15.0440,  1.0330,  0.4630
  78701545,1,   0, 979,-17.4040, 16.4430,  1.4430,  0.9450
  78702979,1,   0, 801,-18.5520, 21.0160,  0.9910,  0.1020
  78703705,1,   0, 863,-17.2840, 15.4510,  1.3220,  0.7070
  78706698,1,   0, 193,-17.7680, 16.3190,  1.0240,  0.4580
  78710769,1,   0, 385,-18.2740, 16.1290,  1.3930,  0.4510
  78712101,1,   0, 526,-18.9810, 23.2100,  1.6100,  0.5240
  78715558,1,   0, 585,-18.2960, 19.8500,  1.5600,  0.3700
  78716382,1,   0, 575,-18.0940, 17.7540,  1.5210,  0.5700
  78719664,1,   0, 234,-17.5380, 19.9990,  1.7420,  0.6630
  78721273,1,   0, 317,-18.6190, 21.3240,  1.1770,  0.5670
  78721572,1,   0, 694,-17.7800, 17.9790,  1.4070,  0.3450
  78725315,1,   0, 801,-18.5520, 21.0160,  0.9910,  0.1020
  78725319,1,   0, 357,-18.7240, 22.4000,  1.1250,  0.1230
  78725615,1,   0, 333,-17.8810, 18.1790,  1.3460,  0.7080
  78726444,1,   0, 540,-18.5120, 17.3710,  1.4800,  0.1410
  78727357,1,   0, 262,-17.7270, 19.5380,  1.1240,  0.3490
  78731213,1,   0, 753,-19.1610, 21.5690,  1.0370,  0.5920
  78731642,1,   0, 151,-18.0110, 22.1630,  1.4000,  0.9320
  78736997,1,   0,  25,-18.3110, 17.4610,  1.0310,  0.1550
  78737907,1,   0, 573,-18.1200, 17.3260,  0.8530,  0.6690
  78740497,1,   0, 917,-18.2060, 17.8520,  1.1730,  0.7920
  78742826,1,   0, 611,-18.2490, 16.7730,  1.6510,  0.9160
  78747328,1,   0, 932,-17.7240, 14.3340,  1.4670,  0.6160
  78748946,1,   0, 257,-18.5590, 18.5810,  1.4230,  0.2510
  78749204,1,   0, 639,-18.7040, 19.4420,  1.1430,  0.8760
  78751985,1,   0, 705,-17.2150, 18.9120,  1.1260,  0.8730
  78753301,1,   0, 555,-18.2980, 18.4220,  1.2310,  0.8280
  78756962,1,   0, 699,-18.2410, 14.2490,  1.2650,  0.5860
  78758242,1,   0, 527,-16.4300, 14.9740,  1.5210,  0.9710
  78760546,1,   0, 106,-18.2660, 18.8010,  1.1830,  0.4680
  78769408,1,   0,   7,-19.0180, 23.8750,  1.0060,  0.5370
  78769567,1,   0, 950,-17.9460, 16.4610,  1.7000,  0.7760
  78771867,1,   0, 752,-17.8120, 18.8010,  1.4170,  0.5230
  78772879,1,   0, 607,-18.7180, 20.1990,  1.0600,  0.5910
  78774803,1,   0, 150,-18.3180, 17.5040,  1.0700,  0.4710
  78776492,1,   0, 769,-17.6870, 16.5700,  1.7750,  0.5950
  78776521,1,   0, 787,-18.7350, 20.5630,  1.0220,  0.4600
  78776780,1,   0, 946,-17.8180, 17.7780,  1.1380,  0.3380
  78777922,1,   0, 638,-17.7150, 19.0510,  1.1070,  0.5210
  78779876,1,   0, 125,-18.5400, 16.9700,  1.3940,  0.3370
  78781196,1,   0, 349,-18.3890, 19.3990,  0.8590,  0.8260
  78784376,1,   0, 874,-16.3290, 12.2140,  2.1070,  0.6920
  78785909,1,   0, 140,-16.6220, 12.7390,  1.3540,  0.6390
  78786012,1,   0,  95,-17.7490, 17.1210,  1.2060,  0.7460
  78787256,1,   0, 659,-16.8910, 14.4370,  1.6320,  0.3690
  78797086,1,   0, 645,-18.0730, 15.5160,  1.4790,  0.6920
  78805584,1,   0, 704,-17.9310, 16.5000,  1.5370,  0.3730
  78810227,1,   0, 785,-17.1320, 12.6260,  1.2990,  0.8140
  78811658,1,   0, 270,-18.3490, 18.4950,  1.5330,  0.6590
  78814673,1,   0, 664,-18.4730, 19.5490,  1.0590,  0.4530
  78815158,1,   0, 563,-17.5920, 18.1060,  1.0660,  0.3140
  78816933,1,   0, 126,-18.8010, 22.5630,  1.2850,  0.4280
  78819038,1,   0, 470,-17.5880, 17.4180,  1.2960,  0.1280
  78819333,1,   0, 858,-17.8870, 18.2440,  1.1850,  0.2920
  78824039,1,   0,   8,-17.4320, 18.9570,  1.5260,  0.8370
  78826097,1,   0, 201,-18.4490, 17.7320,  1.1410,  0.3470
  78827111,1,   0, 401,-18.8720, 22.5480,  0.9610,  0.6770
  78827128,1,   0, 261,-16.5210, 11.2900,  1.2390,  0.4950
  78828017,1,   0, 541,-19.3750, 21.2020,  0.8010,  0.5560
  78830284,1,   0, 980,-16.9720, 12.6290,  1.3830,  1.1370
  78831851,1,   0, 713,-16.6850, 14.7660,  1.2230,  0.2040
  78833939,1,   0, 113,-18.0630, 17.7340,  1.2360,  0.9180
  78836392,1,   0,  27,-17.8520, 16.8840,  1.6540,  0.6240
  78836868,1,   0, 111,-18.4060, 14.4890,  1.6750,  0.3810
  78837496,1,   0,  16,-18.9380, 22.2700,  1.6030,  0.8130
  78842743,1,   0, 311,-18.1030, 18.6670,  1.8060,  0.8100
  78843680,1,   0, 562,-18.1130, 16.5430,  1.2400,  0.5590
  78844181,1,   0,  20,-16.4650, 18.6850,  1.9660,  0.6350
  78845614,1,   0, 446,-17.7230, 17.1440,  1.1010,  0.7190
  78846657,1,   0, 243,-18.0200, 24.2140,  1.3020,  0.5760
  78855743,1,   0, 929,-18.1260, 19.3210,  1.3930,  0.5200
  78856254,1,   0, 410,-15.6820, 12.5490,  1.5490,  0.8700
  78857848,1,   0, 598,-17.8650, 16.6950,  1.5490,  1.1470
  78859953,1,   0, 787,-18.7350, 20.5630,  1.0220,  0.4600
  78860595,1,   0, 596,-18.5310, 17.3720,  1.3710,  0.2140
  78864061,1,   0, 401,-18.8720, 22.5480,  0.9610,  0.6770
  78864213,1,   0, 178,-17.4130, 14.1970,  1.5560,  0.7810
  78864214,1,   0, 958,-18.5910, 16.3640,  1.5320,  0.5490
  78864760,1,   0, 998,-17.6210, 18.5490,  1.6480,  0.9030
  78865903,1,   0, 111,-18.4060, 14.4890,  1.6750,  0.3810
  78867413,1,   0, 215,-18.4170, 15.8390,  1.1710,  0.7230
  78870145,1,   0, 607,-18.7180, 20.1990,  1.0600,  0.5910
  78870960,1,   0,  16,-18.9380, 22.2700,  1.6030,  0.8130
  78871677,1,   0, 802,-18.4580, 18.4710,  1.1760,  0.3740
  78871855,1,   0, 803,-18.4980, 17.9080,  1.4460,  0.6080
  78877922,1,   0, 427,-17.7830, 17.1410,  0.8690,  1.1150
  78878617,1,   0, 182,-18.6310, 19.1720,  1.3560,  0.6970
  78879201,1,   0, 559,-18.1400, 17.3680,  1.3180,  0.3870
  78883135,1,   0, 779,-17.6680, 19.1940,  0.8320,  0.3330
  78883200,1,   0, 523,-18.7620, 17.6090,  1.6520,  0.4380
  78887954,1,   0, 559,-18.1400, 17.3680,  1.3180,  0.3870
  78888321,1,   0, 583,-18.3710, 18.4410,  1.1590,  0.1080
  78889265,1,   0, 263,-18.7250, 16.7910,  1.1460,  0.5080
  78889453,1,   0, 884,-18.3330, 18.6270,  1.4350,  0.3700
  78893844,1,   0, 191,-17.0060, 16.2290,  1.0290,  0.3060
  78894677,1,   0, 763,-16.6840, 11.8140,  1.2950,  0.7190
  78894702,1,   0, 125,-18.5400, 16.9700,  1.3940,  0.3370
  78896074,1,   0, 118,-17.8240, 17.1220,  1.2500,  0.9090
  78896391,1,   0, 503,-17.7470, 19.3840,  1.6140,  0.4450
  78897610,1,   0,  33,-18.1390, 18.2050,  1.1680,  0.8020
  78901951,1,   0, 111,-18.4060, 14.4890,  1.6750,  0.3810
  78907926,1,   0, 973,-18.3750, 18.3340,  1.2620,  0.5040
  78909439,1,   0, 585,-18.2960, 19.8500,  1.5600,  0.3700
  78912886,1,   0, 459,-18.6200, 20.4770,  1.0730,  0.4460
  78912927,1,   0, 113,-18.0630, 17.7340,  1.2360,  0.9180
  78918493,1,   0, 429,-18.2330, 15.0700,  1.1460,  0.6390
  78921218,1,   0, 974,-16.5250, 14.4280,  1.8690,  0.6700
  78921549,1,   0, 438,-17.3620, 14.2220,  1.2360,  0.8840
  78922369,1,   0, 584,-18.5390, 18.0460,  1.5420,  0.1200
  78922515,1,   0, 509,-16.3600, 16.1250,  1.6060,  0.6090
  78922811,1,   0, 402,-18.3520, 19.6150,  1.3370,  0.5220
  78923046,1,   0, 756,-17.6620, 19.9750,  0.9440,  0.5400
  78927079,1,   0,  69,-17.4700, 19.3920,  1.2520,  0.4510
  78928243,1,   0, 459,-18.6200, 20.4770,  1.0730,  0.4460
  78929198,1,   0, 541,-19.3750, 21.2020,  0.8010,  0.5560
  78929429,1,   0, 858,-17.8870, 18.2440,  1.1850,  0.2920
  78932535,1,   0, 203,-16.9890, 15.7880,  1.5520,  1.1250
  78935214,1,   0,  18,-18.5080, 19.2990,  1.5630,  0.0750
  78938124,1,   0, 526,-18.9810, 23.2100,  1.6100,  0.5240
  78938631,1,   0, 317,-18.6190, 21.3240,  1.1770,  0.5670
  78938976,1,   0, 704,-17.9310, 16.5000,  1.5370,  0.3730
  78945318,1,   0, 858,-17.8870, 18.2440,  1.1850,  0.2920
  78945692,1,   0, 106,-18.2660, 18.8010,  1.1830,  0.4680
  78949170,1,   0, 541,-19.3750, 21.2020,  0.8010,  0.5560
  78953362,1,   0, 641,-18.7930, 24.5660,  1.5290,  0.6200
  78957557,1,   0, 789,-18.3240, 18.0210,  1.2580,  0.5390
  78958839,1,   0,  74,-18.3680, 19.9870,  1.6180,  0.5140
  78961135,1,   0, 349,-18.3890, 19.3990,  0.8590,  0.8260
  78962773,1,   0, 700,-18.5150, 21.0010,  1.5300,  0.5690
  78963794,1,   0, 288,-18.0660, 19.7400,  1.0350,  0.5930
  78965738,1,   0, 706,-17.4750, 14.9910,  1.9260,  0.1540
  78966348,1,   0, 526,-18.9810, 23.2100,  1.6100,  0.5240
  78967468,1,   0, 670,-17.7830, 16.4230,  1.5850,  0.7150
  78969243,1,   0, 965,-18.6080, 18.6490,  1.0630,  0.7510
  78971672,1,   0, 610,-18.3350, 21.8960,  1.5820,  0.9210
  78975440,1,   0, 517,-18.3820, 20.7310,  1.3770,  0.4700
  78976606,1,   0, 513,-18.5380, 18.8880,  1.5110,  0.5490
  78981546,1,   0, 802,-18.4580, 18.4710,  1.1760,  0.3740
  78983292,1,   0, 559,-18.1400, 17.3680,  1.3180,  0.3870
  78984097,1,   0, 852,-17.9130, 18.8400,  1.2360,  1.0480
  78986414,1,   0, 555,-18.2980, 18.4220,  1.2310,  0.8280
  78987571,1,   0, 610,-18.3350, 21.8960,  1.5820,  0.9210
  78989089,1,   0, 583,-18.3710, 18.4410,  1.1590,  0.1080
  78989707,1,   0, 465,-16.1580, 13.4780,  1.6080,  0.6400
  78990651,1,   0, 562,-18.1130, 16.5430,  1.2400,  0.5590
  78992649,1,   0, 861,-18.5270, 20.1120,  1.1520,  0.1830
  78995552,1,   0, 789,-18.3240, 18.0210,  1.2580,  0.5390
  79005451,1,   0, 638,-17.7150, 19.0510,  1.1070,  0.5210
  79006566,1,   0, 915,-18.9010, 20.7580,  1.0970,  0.5140
  79011727,1,   0, 651,-18.3260, 18.1950,  1.7720,  0.5470
  79012357,1,   0, 254,-17.8530, 17.2400,  1.7340,  0.6760
  79014996,1,   0, 732,-18.3170, 19.2780,  1.2940,  0.1360
  79016397,1,   0, 576,-17.9560, 20.7200,  1.4920,  0.6870
  79016501,1,   0, 419,-17.5460, 17.6400,  1.4640,  0.4670
  79017877,1,   0, 740,-18.1730, 20.2020,  1.0210,  0.6500
  79020681,1,   0, 576,-17.9560, 20.7200,  1.4920,  0.6870
  79022598,1,   0, 563,-17.5920, 18.1060,  1.0660,  0.3140
  79023124,1,   0, 591,-16.7250, 13.7590,  1.1930,  0.6390
  79024715,1,   0, 858,-17.8870, 18.2440,  1.1850,  0.2920
  79025528,1,   0, 370,-16.8080, 15.6140,  1.8660,  0.4560
  79029615,1,   0, 732,-18.3170, 19.2780,  1.2940,  0.1360
  79030879,1,   0, 555,-18.2980, 18.4220,  1.2310,  0.8280
  79031305,1,   0, 518,-16.7910, 14.1700,  1.2070,  0.5050
  79032640,1,   0, 779,-17.6680, 19.1940,  0.8320,  0.3330
  79035219,1,   0, 201,-18.4490, 17.7320,  1.1410,  0.3470
  79038070,1,   0, 626,-17.3090, 15.0780,  1.1920,  0.4490
  79038344,1,   0, 653,-18.2980, 16.2670,  1.7100,  0.5480
  79050793,1,   0, 263,-18.7250, 16.7910,  1.1460,  0.5080
  79052062,1,   0, 742,-18.0890, 17.4970,  1.4580,  0.7060
  79052228,1,   0, 523,-18.7620, 17.6090,  1.6520,  0.4380
  79053345,1,   0, 638,-17.7150, 19.0510,  1.1070,  0.5210
  79056358,1,   0, 351,-16.7950, 17.5020,  1.5510,  0.9070
  79060324,1,   0, 128,-18.5930, 17.8580,  1.0680,  0.5140
  79060555,1,   0, 711,-17.3160, 16.5300,  1.1990,  0.5770
  79063344,1,   0, 698,-17.8040, 14.6780,  1.3310,  0.2820
  79065341,1,   0, 151,-18.0110, 22.1630,  1.4000,  0.9320
  79066644,1,   0, 584,-18.5390, 18.0460,  1.5420,  0.1200
  79067224,1,   0, 257,-18.5590, 18.5810,  1.4230,  0.2510
  79068985,1,   0, 655,-16.0860,  8.8980,  1.8320,  0.7510
  79069083,1,   0, 530,-18.0190, 18.4220,  1.0040,  0.9760
  79073767,1,   0,  33,-18.1390, 18.2050,  1.1680,  0.8020
  79079280,1,   0, 263,-18.7250, 16.7910,  1.1460,  0.5080
  79087182,1,   0, 625,-17.9950, 19.5180,  2.0850,  0.5770
  79087622,1,   0, 244,-18.2680, 18.2070,  1.2740,  0.4490
  79089072,1,   0, 381,-17.1440, 16.7380,  1.8020,  0.9340
  79091765,1,   0, 775,-18.4330, 18.8110,  1.3470,  0.5030
  79092283,1,   0, 562,-18.1130, 16.5430,  1.2400,  0.5590
  79098106,1,   0, 715,-16.8710, 12.1760,  1.4370,  0.5910
  79098540,1,   0, 740,-18.1730, 20.2020,  1.0210,  0.6500
  79099005,1,   0, 487,-18.7560,  18,  1.3860,  0.6710
  79099368,1,   0, 451,-17.8130, 15.1220,  1.4840,  0.4940
  79100474,1,   0, 932,-17.7240, 14.3340,  1.4670,  0.6160
  79105493,1,   0, 341,-17.2580, 17.0280,  1.2770,  0.5970
  79108771,1,   0, 438,-17.3620, 14.2220,  1.2360,  0.8840
  79109193,1,   0, 636,-18.8230, 20.9160,  1.2610,  0.7910
  79109241,1,   0, 764,-18.7000, 17.0870,  1.4290,  0.4780
  79112520,1,   0, 325,-18.3770, 21.1310,  1.0090,  0.8190
  79116649,1,   0, 353,-18.3160, 17.1290,  1.1710,  0.7080
  79120363,1,   0, 526,-18.9810, 23.2100,  1.6100,  0.5240
  79120524,1,   0, 538,-18.5420, 19.7820,  1.0940,  0.3470
  79120839,1,   0, 251,-18.7770, 23.2870,  1.1230,  0.5510
  79124166,1,   0, 418,-16.4470, 15.0970,  1.6860,  0.9900
  79124287,1,   0,  14,-17.8720, 19.7890,  1.8260,  0.4610
  79124492,1,   0, 740,-18.1730, 20.2020,  1.0210,  0.6500
  79126432,1,   0, 637,-18.0560, 17.2640,  1.7450,  0.7720
  79130095,1,   0, 342,-17.2680, 12.9560,  1.4540,  0.7180
  79131712,1,   0, 811,-17.4140, 17.6550,  0.7310,  0.1240
  79131908,1,   0, 523,-18.7620, 17.6090,  1.6520,  0.4380
  79132162,1,   0, 611,-18.2490, 16.7730,  1.6510,  0.9160
  79134668,1,   0, 861,-18.5270, 20.1120,  1.1520,  0.1830
  79137261,1,   0, 664,-18.4730, 19.5490,  1.0590,  0.4530
  79141456,1,   0, 203,-16.9890, 15.7880,  1.5520,  1.1250
  79141638,1,   0, 538,-18.5420, 19.7820,  1.0940,  0.3470
  79143061,1,   0, 538,-18.5420, 19.7820,  1.0940,  0.3470
  79144420,1,   0, 438,-17.3620, 14.2220,  1.2360,  0.8840
  79144611,1,   0,  74,-18.3680, 19.9870,  1.6180,  0.5140
  79146617,1,   0, 965,-18.6080, 18.6490,  1.0630,  0.7510
  79146738,1,   0, 540,-18.5120, 17.3710,  1.4800,  0.1410
  79147781,1,   0, 353,-18.3160, 17.1290,  1.1710,  0.7080
  79148653,1,   0, 270,-18.3490, 18.4950,  1.5330,  0.6590
  79149578,1,   0, 746,-18.3250, 17.0500,  1.7110,  0.6890
  79150177,1,   0, 648,-18.4930, 22.4830,  1.3390,  0.7520
  79157292,1,   0, 210,-17.6820, 17.4590,  1.4040,  0.2460
  79157690,1,   0, 867,-18.6220, 20.3540,  1.4460,  0.2700
  79159552,1,   0, 470,-17.5880, 17.4180,  1.2960,  0.1280
  79164381,1,   0, 545,-17.9480, 19.1900,  1.5260,  0.8020
  79165880,1,   0, 357,-18.7240, 22.4000,  1.1250,  0.1230
  79168957,1,   0, 920,-18.8440, 18.7960,  1.7040,  0.4470
  79171433,1,   0, 585,-18.2960, 19.8500,  1.5600,  0.3700
  79172626,1,   0, 584,-18.5390, 18.0460,  1.5420,  0.1200
  79173574,1,   0,  25,-18.3110, 17.4610,  1.0310,  0.1550
  79177216,1,   0, 263,-18.7250, 16.7910,  1.1460,  0.5080
  79177586,1,   0, 311,-18.1030, 18.6670,  1.8060,  0.8100
  79180472,1,   0, 320,-16.4700, 11.4460,  1.6210,  0.8170
  79182468,1,   0, 818,-16.8950, 10.3770,  1.6040,  0.9230
  79183147,1,   0, 604,-17.2030, 17.7770,  1.4670,  0.3360
  79183404,1,   0, 610,-18.3350, 21.8960,  1.5820,  0.9210
  79184804,1,   0, 575,-18.0940, 17.7540,  1.5210,  0.5700
  79187927,1,   0,  11,-17.7070, 16.7510,  1.3460,  0.6650
  79189098,1,   0, 877,-17.4290, 15.6130,  1.4410,  0.4060
  79191305,1,   0, 215,-18.4170, 15.8390,  1.1710,  0.7230
  79191462,1,   0, 609,-17.0720, 14.0580,  1.4390,  0.5490
  79192472,1,   0, 370,-16.8080, 15.6140,  1.8660,  0.4560
  79193234,1,   0, 531,-18.3440, 21.4450,  1.5440,  0.6310
  79193627,1,   0, 920,-18.8440, 18.7960,  1.7040,  0.4470
  79198414,1,   0, 863,-17.2840, 15.4510,  1.3220,  0.7070
  79199140,1,   0, 670,-17.7830, 16.4230,  1.5850,  0.7150
  79199263,1,   0, 182,-18.6310, 19.1720,  1.3560,  0.6970
  79202998,1,   0, 556,-18.2940, 16.9530,  1.7120,  0.3470
  79213659,1,   0, 274,-16.8580, 14.5460,  1.7060,  0.4870
  79219223,1,   0, 562,-18.1130, 16.5430,  1.2400,  0.5590
  79223233,1,   0, 950,-17.9460, 16.4610,  1.7000,  0.7760
  79223767,1,   0, 321,-18.3270, 12.9910,  1.2930,  0.6190
  79225053,1,   0, 921,-16.9090, 17.5290,  1.4040,  0.6210
  79225473,1,   0, 664,-18.4730, 19.5490,  1.0590,  0.4530
  79226090,1,   0, 406,-18.1400, 20.1680,  0.9880,  0.4100
  79226128,1,   0, 719,-17.6460, 14.2780,  1.5990,  0.6080
  79228899,1,   0, 638,-17.7150, 19.0510,  1.1070,  0.5210
  79230960,1,   0, 620,-18.3410, 21.5020,  1.3490,  0.5920
  79232866,1,   0, 616,-16.8890, 18.2470,  1.7500,  0.5010
  79234731,1,   0, 789,-18.3240, 18.0210,  1.2580,  0.5390
  79235384,1,   0, 513,-18.5380, 18.8880,  1.5110,  0.5490
  79240985,1,   0, 882,-16.5470, 11.4180,  1.6000,  0.7500
  79243177,1,   0,  81,-18.1310, 15.8400,  1.2970,  0.5930
  79244366,1,   0, 442,-18.0390, 18.1500,  1.2380,  0.3860
  79248582,1,   0, 262,-17.7270, 19.5380,  1.1240,  0.3490
  79250469,1,   0, 541,-19.3750, 21.2020,  0.8010,  0.5560
  79250615,1,   0, 401,-18.8720, 22.5480,  0.9610,  0.6770
  79256032,1,   0, 154,-18.2360, 17.8640,  1.2910,  0.4940
  79266116,1,   0,  47,-17.4290, 18.2490,  1.5560,  0.9690
  79267231,1,   0, 965,-18.6080, 18.6490,  1.0630,  0.7510
  79270381,1,   0, 470,-17.5880, 17.4180,  1.2960,  0.1280
  79272248,1,   0, 262,-17.7270, 19.5380,  1.1240,  0.3490
  79272743,1,   0, 698,-17.8040, 14.6780,  1.3310,  0.2820
  79274215,1,   0, 601,-14.9530, 10.9550,  2.0320,  0.9880
  79276509,1,   0, 802,-18.4580, 18.4710,  1.1760,  0.3740
  79282652,1,   0, 759,-18.1050, 20.0570,  1.1340,  0.3890
  79290049,1,   0, 244,-18.2680, 18.2070,  1.2740,  0.4490
  79294282,1,   0, 270,-18.3490, 18.4950,  1.5330,  0.6590
  79296431,1,   0, 861,-18.5270, 20.1120,  1.1520,  0.1830
  79303944,1,   0, 927,-18.1860, 23.3150,  1.2670,  0.6450
  79306924,1,   0, 523,-18.7620, 17.6090,  1.6520,  0.4380
  79307538,1,   0, 664,-18.4730, 19.5490,  1.0590,  0.4530
  79307644,1,   0, 765,-17.4170, 17.6610,  1.2970,  0.6980
  79312389,1,   0, 731,-18.3130, 17.9970,  1.1360,  0.4180
  79314133,1,   0, 458,-17.2230, 15.9590,  1.3870,  0.3780
  79317979,1,   0, 401,-18.8720, 22.5480,  0.9610,  0.6770
  79320218,1,   0,  26,-15.5030, 11.3210,  1.8100,  0.5980
  79323401,1,   0,  80,-18.4760, 19.7850,  1.7230,  0.5260
  79325758,1,   0, 973,-18.3750, 18.3340,  1.2620,  0.5040
  79329955,1,   0, 175,-17.9290, 17.8640,  1.3930,  0.1250
  79330921,1,   0, 257,-18.5590, 18.5810,  1.4230,  0.2510
  79333692,1,   0, 957,-18.5710, 19.5830,  1.4120,  0.5980
  79341915,1,   0, 699,-18.2410, 14.2490,  1.2650,  0.5860
  79346391,1,   0, 920,-18.8440, 18.7960,  1.7040,  0.4470
  79348686,1,   0, 648,-18.4930, 22.4830,  1.3390,  0.7520
  79354307,1,   0, 920,-18.8440, 18.7960,  1.7040,  0.4470
  79355808,1,   0, 576,-17.9560, 20.7200,  1.4920,  0.6870
  79356017,1,   0, 804,-18.4930, 18.8160,  1.0070,  0.7400
  79357632,1,   0, 526,-18.9810, 23.2100,  1.6100,  0.5240
  79357762,1,   0, 610,-18.3350, 21.8960,  1.5820,  0.9210
  79360111,1,   0, 431,-18.2680, 22.7890,  1.4240,  0.3810
  79362595,1,   0, 137,-18.1830, 16.5020,  1.4670,  0.1940
  79362674,1,   0, 805,-17.1570, 17.4140,  1.5880,  0.9810
  79362916,1,   0, 811,-17.4140, 17.6550,  0.7310,  0.1240
  79362927,1,   0, 917,-18.2060, 17.8520,  1.1730,  0.7920
  79363160,1,   0, 786,-17.6690, 19.1320,  1.7180,  0.6330
  79363351,1,   0, 827,-17.3290, 17.4870,  1.7960,  0.6620
  79363384,1,   0, 487,-18.7560,  18,  1.3860,  0.6710
  79366311,1,   0, 541,-19.3750, 21.2020,  0.8010,  0.5560
  79367765,1,   0,  16,-18.9380, 22.2700,  1.6030,  0.8130
  79369623,1,   0, 406,-18.1400, 20.1680,  0.9880,  0.4100
  79370882,1,   0, 636,-18.8230, 20.9160,  1.2610,  0.7910
  79371337,1,   0, 541,-19.3750, 21.2020,  0.8010,  0.5560
  79375480,1,   0, 590,-18.0760, 21.1310,  0.8940,  0.3770
  79376646,1,   0,  91,-17.9440, 19.7200,  1.0340,  0.4700
  79381574,1,   0, 636,-18.8230, 20.9160,  1.2610,  0.7910
  79382751,1,   0, 342,-17.2680, 12.9560,  1.4540,  0.7180
  79385688,1,   0, 575,-18.0940, 17.7540,  1.5210,  0.5700
  79386920,1,   0, 626,-17.3090, 15.0780,  1.1920,  0.4490
  79387120,1,   0, 437,-18.1380, 20.7240,  1.4080,  0.5640
  79387691,1,   0, 598,-17.8650, 16.6950,  1.5490,  1.1470
  79388136,1,   0, 594,-17.9070, 14.2300,  1.6250,  0.5070
  79389768,1,   0, 690,-18.4750, 19.7270,  1.3080,  0.1040
  79394872,1,   0, 243,-18.0200, 24.2140,  1.3020,  0.5760
  79395210,1,   0, 402,-18.3520, 19.6150,  1.3370,  0.5220
  79395393,1,   0, 437,-18.1380, 20.7240,  1.4080,  0.5640
  79401271,1,   0, 208,-17.5240, 17.2290,  1.2360,  0.2740
  79403621,1,   0, 151,-18.0110, 22.1630,  1.4000,  0.9320
  79407575,1,   0, 777,-17.8250, 19.2270,  1.3680,  0.9140
  79413162,1,   0, 147,-16.6120, 12.7480,  1.1880,  0.4600
  79413882,1,   0, 641,-18.7930, 24.5660,  1.5290,  0.6200
  79414283,1,   0, 771,-18.2250, 16.7760,  1.4300,  0.7130
  79415644,1,   0, 182,-18.6310, 19.1720,  1.3560,  0.6970
  79422330,1,   0,   7,-19.0180, 23.8750,  1.0060,  0.5370
  79422808,1,   0, 199,-17.8660, 17.8500,  0.7680,  0.4330
  79427788,1,   0, 988,-16.9360, 14.5010,  1.6670,  0.4880
  79428064,1,   0, 136,-19.0140, 23.5080,  1.3330,  0.5000
  79432992,1,   0, 957,-18.5710, 19.5830,  1.4120,  0.5980
  79433789,1,   0, 113,-18.0630, 17.7340,  1.2360,  0.9180
  79436383,1,   0, 689,-17.9560, 18.8950,  1.5570,  0.5180
  79440651,1,   0, 902,-16.8270, 14.2290,  1.7690,  0.5530
  79444879,1,   0, 317,-18.6190, 21.3240,  1.1770,  0.5670
  79450818,1,   0, 920,-18.8440, 18.7960,  1.7040,  0.4470
  79450856,1,   0, 664,-18.4730, 19.5490,  1.0590,  0.4530
  79451821,1,   0, 764,-18.7000, 17.0870,  1.4290,  0.4780
  79456757,1,   0, 811,-17.4140, 17.6550,  0.7310,  0.1240
  79457494,1,   0, 233,-18.0680, 18.4920,  1.7710,  0.5660
  79457500,1,   0, 509,-16.3600, 16.1250,  1.6060,  0.6090
  79458350,1,   0, 451,-17.8130, 15.1220,  1.4840,  0.4940
  79460829,1,   0, 136,-19.0140, 23.5080,  1.3330,  0.5000
  79461788,1,   0, 517,-18.3820, 20.7310,  1.3770,  0.4700
  79462367,1,   0, 654,-14.9680, 11.8310,  1.6250,  0.9400
  79462691,1,   0, 699,-18.2410, 14.2490,  1.2650,  0.5860
  79463649,1,   0, 559,-18.1400, 17.3680,  1.3180,  0.3870
  79468669,1,   0, 526,-18.9810, 23.2100,  1.6100,  0.5240
  79469254,1,   0, 920,-18.8440, 18.7960,  1.7040,  0.4470
  79471861,1,   0, 746,-18.3250, 17.0500,  1.7110,  0.6890
  79472090,1,   0, 663,-17.1650, 16.5630,  1.6810,  0.7180
  79472660,1,   0, 618,-18.2970, 20.0980,  0.9810,  0.1860
