object_id,submodel,sim_av,SLSN_INDEX,bfield,mns,pspin,kappa,kappagamma,mej,temp,vej
  66123878,1,  0.0572, 845,  0.9379,  1.7015,  2.9970,  0.1590,  0.0099, 20.3488, 4990.37, 6996.52
  66126957,1,  0.1182, 528,  2.8637,  1.9868,  2.8312,  0.0844,  3.1020,  6.0745, 6603.85, 7113.10
  66129135,1,  0.0828, 890,  0.6954,  2.2767,  1.9463,  0.1966,  0.0431,  7.4251, 5665.33,12072.42
  66130360,1,  0.0223, 817,  0.7986,  1.6311,  3.0783,  0.1218, 22.9519,  4.2920, 6232.00, 7729.40
  66131823,1,  0.7677, 811,  0.6852,  2.0854,  2.7630,  0.1784,  0.1872,  6.6246, 7520.20, 8721.42
  66139513,1,  0.0075, 321,  0.5210,  1.7606,  2.3054,  0.1552,  1.4448,  4.4733, 5608.42,19088.36
  66139864,1,  0.0360, 602,  0.2712,  1.7241,  1.9467,  0.1580,  0.0120,  5.2459, 6087.32, 9052.73
  66147492,1,  0.0668, 555,  3.3087,  2.2623,  2.6484,  0.1170,  0.2572,  6.6885, 5366.87, 5908.77
  66148104,1,  0.0522, 668,  1.4103,  1.9251,  1.8549,  0.1284,  1.4093,  2.5422, 7055.57, 6509.55
  66150181,1,  0.4613, 560,  0.0631,  1.5790,  1.5782,  0.0778,  0.0107,  8.5812, 6016.38,13908.64
  66150312,1,  0.2985, 409,  0.9949,  2.1904,  1.2122,  0.1196,  0.1059, 24.6166, 4351.53, 8962.38
  66155944,1,  0.2280, 808,  0.8573,  2.0215,  2.8321,  0.1709,  0.1031,  1.9471, 5766.05,10719.88
  66158070,1,  0.1266, 223,  1.6089,  1.8622,  1.4766,  0.1440,  0.0225, 14.8753, 7622.65, 8907.79
  66164879,1,  0.0077, 991,  1.9598,  1.4491,  1.6316,  0.1026,  0.1195,  7.8488, 5186.93, 7291.75
  66168726,1,  0.1995, 360,  1.0303,  1.8734,  3.6329,  0.1356,  0.5487,  4.1422, 7057.16, 5741.25
  66170488,1,  0.0507, 744,  0.1762,  1.3756,  3.2750,  0.1378,  0.3217,  9.3590, 7770.37, 5023.07
  66179433,1,  0.0182, 695,  0.3130,  1.8292,  2.0508,  0.1122,  3.2168,  3.0675, 6411.15,15336.36
  66182372,1,  0.0909, 230,  0.0311,  1.7807,  1.0137,  0.1372,  0.0189, 21.3818, 5595.85, 7719.05
  66189127,1,  0.0155, 649,  0.5911,  1.7696,  1.2807,  0.1109,  0.0111,  8.9068, 5656.03, 7036.57
  66191084,1,  0.0718, 491,  0.2228,  1.6489,  1.0787,  0.1123,  0.0802,  6.0179, 7538.88,11008.20
  66191828,1,  0.0968, 809,  0.8085,  1.6326,  2.1994,  0.1554,  0.0225,  3.7955, 5008.09, 9105.81
  66195529,1,  0.1614, 277,  0.3514,  1.9670,  2.3089,  0.0876,  0.4777,  3.3607, 6179.57,12963.27
  66200770,1,  0.0518, 480,  3.7014,  1.7229,  1.3947,  0.0861,  0.0151, 11.7069, 4535.67, 6670.38
  66202040,1,  0.3454, 465,  1.4146,  1.8128,  2.1724,  0.0768,  0.1201,  7.8078, 3651.66, 5466.29
  66203265,1,  0.1855, 983,  0.7552,  1.5385,  2.5907,  0.0546,  0.0377,  4.1930, 3940.93, 8251.64
  66205189,1,  0.2801, 400,  0.6480,  1.7055,  1.4727,  0.1644,  0.1679,  6.5690, 6192.23,12942.37
  66205719,1,  0.1867, 708,  0.6715,  1.9099,  1.5980,  0.1979, 47.7493, 20.0501, 5937.20, 8237.27
  66207977,1,  0.2090, 590,  0.2603,  1.7989,  2.7206,  0.1127,  0.0997,  5.7110, 7561.14, 8507.05
  66209304,1,  0.3757, 108,  2.9031,  2.1440,  2.5383,  0.1271,  0.0180,  2.0300, 5313.19,10328.57
  66209584,1,  1.0890, 910,  1.2336,  1.8724,  2.6640,  0.0532,  0.0970,  4.7754, 5758.43, 7502.80
  66214325,1,  0.0033, 452,  0.2935,  1.6798,  2.1808,  0.1709,  0.1498, 11.8529, 6004.64, 8097.59
  66220644,1,  0.0073, 181,  0.8416,  2.4177,  1.7777,  0.0985, 10.7089,  6.1364, 5518.09, 8569.36
  66223388,1,  0.0460, 172,  0.4661,  2.2335,  1.4094,  0.0846,  0.3729, 21.8978, 7603.89, 7376.56
  66226611,1,  0.1095, 819,  1.8011,  2.0808,  2.3073,  0.0538,  1.1052,  2.1237, 5575.09, 9787.58
  66226859,1,  0.0245, 780,  0.6367,  2.0849,  1.2724,  0.1711,  0.0002,  6.8606, 5875.59,12240.61
  66231131,1,  0.2004, 260,  2.9430,  1.5496,  1.3218,  0.0930,  3.0252,  2.2480, 4530.63,18679.21
  66232138,1,  0.0556, 347,  2.0945,  2.2423,  1.4531,  0.1809,  7.6254, 16.0605, 4169.58,11142.60
  66238105,1,  0.0205, 842,  0.8724,  1.6383,  1.1602,  0.1134,  0.6419, 13.8227, 5875.30, 5569.35
  66244091,1,  0.0537, 701,  0.3459,  2.1392,  1.7019,  0.1550,  0.0017,  7.3684, 6039.83,11348.59
  66248858,1,  0.0529, 649,  0.5911,  1.7696,  1.2807,  0.1109,  0.0111,  8.9068, 5656.03, 7036.57
  66249255,1,  0.0418, 374,  1.0971,  1.7214,  2.1577,  0.0940,  2.4765,  3.6571, 4960.35, 8628.31
  66251395,1,  0.1544, 752,  1.7843,  1.7899,  1.6872,  0.1001,  5.9817,  2.4201, 5243.75, 8501.07
  66254413,1,  0.4085, 299,  1.5480,  1.7487,  3.2134,  0.0967,  0.5345,  3.2704, 6148.66, 7747.65
  66258886,1,  0.5235, 108,  2.9031,  2.1440,  2.5383,  0.1271,  0.0180,  2.0300, 5313.19,10328.57
  66259916,1,  0.0058, 189,  0.2183,  2.0133,  1.8330,  0.0953,  0.1173,  4.8174, 5226.56,12529.59
  66261293,1,  0.0576, 943,  0.1760,  1.3992,  1.3290,  0.1459,  0.0448,  6.1405, 8812.05, 6807.89
  66267543,1,  0.2380, 866,  2.4402,  1.9006,  3.3964,  0.1309, 33.1721,  2.8297, 5916.10, 6634.72
  66273377,1,  0.0451, 190,  0.2268,  2.0359,  1.3075,  0.1271,  0.3190, 10.4932, 6594.40, 7658.84
  66274849,1,  0.2557,  68,  2.0271,  2.1416,  2.2525,  0.0879,  0.4490,  6.2941, 3888.60, 8005.51
  66286154,1,  0.0280, 369,  0.6202,  1.9809,  1.2497,  0.1201, 20.8019,  8.6083, 3266.07, 7852.71
  66290050,1,  0.2182,  87,  0.1586,  2.1061,  2.2105,  0.1318,  0.6913,  6.3700,11309.50, 7199.99
  66291478,1,  0.0911, 438,  1.3552,  1.8223,  2.0269,  0.1527,  2.7810,  9.9422, 5604.59, 5710.06
  66291973,1,  0.2046, 811,  0.6852,  2.0854,  2.7630,  0.1784,  0.1872,  6.6246, 7520.20, 8721.42
  66309335,1,  0.0351,  70,  1.6020,  1.6833,  3.2786,  0.1567,  0.0674,  2.9488, 6454.96,11208.06
  66310401,1,  0.0077, 962,  0.5448,  1.9689,  1.3088,  0.0777,  1.1340, 17.1207, 7233.12, 9522.01
  66313437,1,  0.0232, 865,  0.2462,  2.0655,  1.5436,  0.1258,  0.0445, 26.5245, 6277.68, 5653.67
  66314226,1,  0.9948, 962,  0.5448,  1.9689,  1.3088,  0.0777,  1.1340, 17.1207, 7233.12, 9522.01
  66317738,1,  0.0949, 720,  0.7252,  1.6977,  2.0110,  0.0724, 19.3099,  5.4776, 5086.31, 7923.25
  66321227,1,  0.3759, 889,  1.7078,  1.9720,  4.8009,  0.1232,  1.9014,  1.7877, 4032.54,14519.12
  66329408,1,  0.2583,  76,  1.4391,  1.7163,  3.1132,  0.1389,  0.2381,  3.0869, 7981.56, 7108.72
  66337812,1,  0.0067, 545,  1.7359,  1.5343,  1.7611,  0.1161,  3.1712,  8.9945, 4756.46, 6668.92
  66341575,1,  0.0356, 195,  0.5319,  1.8256,  2.3139,  0.1838,  1.3028,  3.6842, 5988.11,12114.27
  66346916,1,  0.0603,  10,  0.5413,  1.4331,  3.3030,  0.1427, 19.5050,  2.6920, 7098.89, 5055.64
  66358311,1,  0.0896, 245,  4.5167,  2.0095,  2.7266,  0.0965,  149.23,  3.5495, 3626.52,10472.77
  66360593,1,  0.4579, 341,  0.9458,  1.6862,  3.2752,  0.1873,  0.0169,  6.9702, 3760.04, 6766.79
  66363397,1,  0.3894, 359,  0.1214,  1.5074,  2.3044,  0.1798,  6.8535,  3.4614, 5202.02, 7304.96
  66365406,1,  0.0279, 653,  2.3904,  1.8907,  3.1803,  0.0990,  3.7113,  1.2862, 4793.71,11457.30
  66368963,1,  0.1476, 665,  0.4231,  1.6032,  1.3702,  0.1509,  0.1658,  2.7423, 4394.40,14215.48
  66369056,1,  0.0031, 916,  1.0860,  2.9196,  4.9462,  0.1538,  0.0002,  7.3008, 9384.42, 6623.45
  66377321,1,  0.3075,   1,  0.1864,  2.0222,  1.0532,  0.1122,  0.3936, 23.7663, 8978.86, 8499.03
  66382697,1,  0.3863,  93,  0.6784,  1.8679,  1.9882,  0.1591,  7.6388,  7.4294, 3788.90, 8685.75
  66386250,1,  0.0139, 243,  0.3761,  1.7435,  2.2649,  0.1268,  0.0350,  1.7648, 5103.19,14126.98
  66398863,1,  0.1048, 294,  0.8114,  1.6704,  4.1845,  0.1678,  0.6164,  4.2128, 7779.58, 5714.06
  66403738,1,  0.0550, 897,  0.1955,  2.1620,  1.0905,  0.1913,  0.0689, 12.1660, 6210.53, 9218.43
  66406287,1,  0.0361, 260,  2.9430,  1.5496,  1.3218,  0.0930,  3.0252,  2.2480, 4530.63,18679.21
  66409018,1,  0.6399, 521,  3.2324,  1.9189,  1.9898,  0.1030,  0.2415,  3.4286, 6867.28,14434.84
  66409226,1,  0.0865, 539,  2.1543,  1.7035,  2.2640,  0.0902,  2.5943,  2.1775, 7590.79,15758.35
  66418603,1,  0.0100, 770,  1.0675,  1.7343,  2.1691,  0.1379, 16.4933, 11.5475, 5385.36, 9521.83
  66418700,1,  0.0786,  86,  2.6207,  1.7012,  1.1312,  0.0905, 14.3833,  5.0177, 4868.96,11388.76
  66418841,1,  0.5673, 272,  1.0019,  1.9688,  2.2111,  0.1140,  0.0687,  2.5763, 4975.19,19264.69
  66421091,1,  0.8252, 222,  0.2985,  1.7499,  1.9224,  0.1237,  0.2000,  6.1685, 5438.67,13419.51
  66422966,1,  0.0335, 220,  4.0133,  1.6263,  5.7075,  0.0980,  255.29,  2.3204, 5299.01, 6946.96
  66428699,1,  1.2872, 227,  0.1699,  1.5605,  1.5040,  0.1624,  0.1023,  4.5923, 6913.19,10171.60
  66428794,1,  0.3219, 647,  0.5628,  1.8207,  1.1234,  0.1945,  3.7214, 12.2279, 6660.27, 9737.10
  66432865,1,  0.0662, 125,  2.1566,  1.4258,  1.5759,  0.1094,  2.1296,  7.6843, 6891.32, 7237.91
  66436740,1,  0.0104, 984,  1.1324,  1.8829,  2.3852,  0.1471,  0.1656,  5.5314, 5127.65, 5996.34
  66438050,1,  0.1261, 578,  0.3761,  1.8750,  1.4968,  0.1961,  0.0073,  1.9594, 5442.49, 9876.06
  66448711,1,  0.0151, 181,  0.8416,  2.4177,  1.7777,  0.0985, 10.7089,  6.1364, 5518.09, 8569.36
  66451814,1,  0.0884, 929,  1.7092,  2.2726,  2.7647,  0.1987,  2.3930, 11.6163, 6764.92, 8683.76
  66454098,1,  0.0554, 791,  0.3446,  1.7167,  1.4307,  0.0659,  0.1385, 10.8977, 5955.77, 8061.21
  66462514,1,  0.1156, 599,  1.2874,  2.0525,  2.4558,  0.1068,  1.6349,  3.8874, 6337.29,11118.97
  66464293,1,  0.0792, 563,  1.0105,  1.8176,  2.1182,  0.1180,  0.0166,  9.9552, 5978.24, 7972.81
  66469329,1,  0.1283, 785,  1.2685,  2.0665,  3.0507,  0.1196,  0.5812,  2.4995, 5305.75, 8937.74
  66477342,1,  0.0946, 941,  1.8775,  1.8218,  1.9890,  0.1437,  0.6602,  8.3809, 5957.92, 5122.04
  66479051,1,  0.1338, 879,  0.0810,  1.9457,  1.0868,  0.1574,  0.0050, 35.3940, 5835.34, 9674.97
  66493633,1,  0.4016, 194,  1.5031,  1.8721,  3.1687,  0.0911,  0.0257,  3.4325, 8509.27, 8302.47
  66497859,1,  0.3454, 425,  0.3633,  1.7637,  1.1968,  0.1955,  0.0095, 10.2564, 6393.84,12396.82
  66498266,1,  0.0135, 206,  0.7040,  1.7878,  1.7270,  0.1156,  3.3400,  6.5272, 6947.25, 5703.95
  66500034,1,  0.0543, 638,  1.0628,  2.1581,  1.9712,  0.1974,  0.1824,  9.4259, 6210.40, 9612.65
  66502807,1,  0.6405, 679,  0.4666,  1.4486,  2.4519,  0.1412,  0.0333,  2.9993, 4404.95,15627.46
  66505332,1,  0.0695, 770,  1.0675,  1.7343,  2.1691,  0.1379, 16.4933, 11.5475, 5385.36, 9521.83
  66510156,1,  0.1562, 307,  3.1235,  1.6340,  2.4663,  0.1469, 39.5820,  3.0598, 6111.59,13134.68
  66517304,1,  0.0843, 188,  1.8140,  2.1142,  4.2980,  0.0914,  3.4030,  2.4668, 4926.13,11085.35
  66526232,1,  0.2391, 221,  3.8153,  1.9482,  7.3598,  0.1131, 51.5930,  2.9881, 4241.83, 5717.13
  66528025,1,  0.1597, 998,  0.4167,  1.8490,  1.6831,  0.1153,  0.1831, 11.2919, 5922.96, 9036.82
  66528229,1,  0.3917, 322,  0.3035,  2.2880,  1.3653,  0.1464,  0.0218, 13.0982, 4543.30,11100.51
  66528643,1,  0.1124,  59,  0.8174,  2.2330,  3.3663,  0.1418,  0.7672,  7.2809, 6372.70, 8128.16
  66531503,1,  0.0545, 528,  2.8637,  1.9868,  2.8312,  0.0844,  3.1020,  6.0745, 6603.85, 7113.10
  66535961,1,  0.0325, 673,  0.3604,  1.6906,  1.5286,  0.1198,  0.8056,  3.1925, 4790.92, 9847.74
  66536750,1,  0.0169, 373,  2.0415,  1.9079,  4.1332,  0.1187,  0.0946,  5.7573, 5713.52, 8251.47
  66536986,1,  0.2329, 268,  0.4666,  1.6577,  2.1849,  0.0655,  0.6083,  4.3532, 7818.57, 7301.64
  66537307,1,  0.0017, 605,  0.5763,  1.3604,  1.1485,  0.0562, 17.1917, 10.0170, 8662.14, 5047.86
  66537742,1,  0.3644, 150,  0.7507,  1.7950,  1.0632,  0.0902,  0.0399, 27.5134, 6991.24, 9258.72
  66540266,1,  0.4021, 598,  0.4241,  1.8607,  1.6965,  0.0957,  4.5723,  2.7033, 5055.92,11626.51
  66541303,1,  0.1457, 888,  0.3504,  1.5320,  1.1145,  0.0628,  0.2997, 15.7773, 5456.69, 8146.14
  66541723,1,  0.0255,   3,  0.3332,  1.6540,  6.1348,  0.1073,  2.5029,  1.0310, 6137.22,10460.55
  66545692,1,  0.2218, 765,  0.8674,  1.8351,  1.4365,  0.1722,  0.2438,  5.8683, 4906.39,11797.39
  66557159,1,  0.0562, 608,  0.5265,  1.7451,  1.3394,  0.0655,  4.2341, 11.5135, 5610.03, 5291.73
  66563728,1,  0.2607, 790,  0.1778,  1.8930,  1.5363,  0.1069,  2.1192,  2.2017, 6112.28,10496.49
  66566375,1,  0.0426, 229,  0.7123,  2.2369,  1.1295,  0.1441,  0.2193, 17.5400, 9719.30, 7080.99
  66568398,1,  0.0861,  35,  0.8871,  2.0220,  3.4876,  0.0959,  1.1150,  2.9780, 4725.74, 8012.64
  66579586,1,  0.3787, 409,  0.9949,  2.1904,  1.2122,  0.1196,  0.1059, 24.6166, 4351.53, 8962.38
  66584456,1,  0.4967, 881,  0.2988,  1.5282,  1.8823,  0.1499,  0.0048,  3.6112, 5776.40, 9019.25
  66585634,1,  0.0197, 794,  0.4919,  1.8850,  2.5355,  0.1609,  0.8899,  3.8775, 6600.93, 9558.00
  66585970,1,  0.0041, 518,  0.6693,  2.1087,  2.1417,  0.1242,  1.9658,  6.6926, 7647.23,10844.12
  66587894,1,  0.0698, 681,  0.5832,  1.5562,  1.9663,  0.1661,  0.0859,  8.4617, 7160.90, 8020.51
  66588304,1,  0.0202, 317,  0.7093,  1.4166,  2.5892,  0.1584,  2.8998, 10.8829, 5805.19, 9468.83
  66590432,1,  0.2185, 958,  2.3625,  1.4502,  1.0237,  0.1432, 60.6480, 12.0908, 4522.56, 9609.72
  66590476,1,  0.1482, 679,  0.4666,  1.4486,  2.4519,  0.1412,  0.0333,  2.9993, 4404.95,15627.46
  66593142,1,  0.0606, 983,  0.7552,  1.5385,  2.5907,  0.0546,  0.0377,  4.1930, 3940.93, 8251.64
  66594368,1,  0.2620, 374,  1.0971,  1.7214,  2.1577,  0.0940,  2.4765,  3.6571, 4960.35, 8628.31
  66596856,1,  0.1221, 897,  0.1955,  2.1620,  1.0905,  0.1913,  0.0689, 12.1660, 6210.53, 9218.43
  66597634,1,  0.0169, 268,  0.4666,  1.6577,  2.1849,  0.0655,  0.6083,  4.3532, 7818.57, 7301.64
  66609313,1,  0.1955, 151,  2.5022,  1.7909,  2.1859,  0.0902,  0.0114, 19.3037, 5490.27, 6496.52
  66609410,1,  0.0225, 549,  0.1424,  1.4989,  1.0990,  0.1663,  0.0005, 13.7315, 5542.49, 6226.03
  66611070,1,  0.0425, 667,  0.3205,  1.7709,  1.4612,  0.0990,  0.2709,  9.9430, 4564.82, 6441.67
  66611489,1,  0.0407, 195,  0.5319,  1.8256,  2.3139,  0.1838,  1.3028,  3.6842, 5988.11,12114.27
  66615640,1,  0.0894, 324,  0.1656,  1.8390,  2.0248,  0.1313,  0.4685,  2.4283, 4870.91, 9978.42
  66618330,1,  0.3000, 452,  0.2935,  1.6798,  2.1808,  0.1709,  0.1498, 11.8529, 6004.64, 8097.59
  66618372,1,  0.1310,  92,  0.2621,  1.4828,  2.3348,  0.1916,  0.0071,  2.6876, 4914.76,12869.79
  66623103,1,  0.1972, 409,  0.9949,  2.1904,  1.2122,  0.1196,  0.1059, 24.6166, 4351.53, 8962.38
  66634440,1,  0.0457, 638,  1.0628,  2.1581,  1.9712,  0.1974,  0.1824,  9.4259, 6210.40, 9612.65
  66638708,1,  0.6584, 106,  1.6103,  1.5145,  3.5556,  0.0833,  0.1106, 13.3482, 5380.39, 5973.45
  66639517,1,  0.1013, 557,  2.3192,  1.6750,  1.9354,  0.1400, 26.5281,  4.9414, 6745.50, 9554.69
  66640744,1,  0.1474, 989,  0.5230,  1.8534,  2.5892,  0.1039,  0.0539, 11.8481,13092.46, 6176.66
  66648959,1,  0.1836, 480,  3.7014,  1.7229,  1.3947,  0.0861,  0.0151, 11.7069, 4535.67, 6670.38
  66650347,1,  0.5616, 483,  0.9676,  1.8151,  1.3106,  0.1300,  0.1148, 14.8530, 5739.71, 9983.75
  66653442,1,  0.0813, 169,  0.3016,  1.7143,  1.2287,  0.1933,  0.0108,  3.3015, 5027.99,14516.51
  66661205,1,  0.0044, 975,  2.5591,  1.6662,  2.6932,  0.0850,  0.1165, 12.8729, 5421.59, 6831.89
  66661860,1,  0.0762, 599,  1.2874,  2.0525,  2.4558,  0.1068,  1.6349,  3.8874, 6337.29,11118.97
  66662019,1,  0.1391, 934,  0.5941,  1.9544,  1.9219,  0.0777,  0.7647,  2.1345, 5349.51,13095.98
  66662261,1,  0.0014, 644,  1.7677,  1.7561,  1.4309,  0.0903,  0.1196, 12.6774, 7434.36,11889.27
  66664619,1,  0.0385, 365,  0.4617,  1.8887,  6.1088,  0.1427, 15.7244,  2.2696, 6460.15, 6661.05
  66668475,1,  0.2127, 352,  0.3446,  1.8739,  1.1233,  0.1200,  0.3815,  6.3671, 5902.46,14324.95
  66675964,1,  0.1318, 878,  0.4733,  2.6261,  2.5394,  0.0848, 15.0251,  4.6814, 5581.32,10015.10
  66678724,1,  0.0879, 742,  0.1039,  1.6074,  1.1834,  0.1169,  0.0689, 15.0078, 6890.58, 8635.26
  66679218,1,  0.4454,  81,  0.1945,  1.5445,  1.7976,  0.1466,  0.4188,  3.4061, 3590.12,17009.51
  66683153,1,  0.0142, 808,  0.8573,  2.0215,  2.8321,  0.1709,  0.1031,  1.9471, 5766.05,10719.88
  66687778,1,  0.2658, 778,  3.0368,  2.1083,  4.3260,  0.0677,  8.8956,  7.9322, 7625.45, 5082.10
  66698324,1,  0.2347, 313,  0.4617,  1.5512,  1.6241,  0.0860,  0.4783,  7.7706, 7397.02, 5913.10
  66699162,1,  0.1368, 780,  0.6367,  2.0849,  1.2724,  0.1711,  0.0002,  6.8606, 5875.59,12240.61
  66704402,1,  0.1256,  22,  4.9232,  2.0862,  2.4162,  0.0905,  4.1783,  7.7913, 4848.35, 7529.90
  66713315,1,  0.1961, 251,  1.1555,  1.7190,  1.7317,  0.1451,  0.0306,  2.3284, 5169.46, 8910.99
  66715189,1,  0.0237, 387,  1.6735,  1.8356,  4.8661,  0.1198,  3.0851,  1.0953, 5516.90,11202.91
  66721714,1,  0.1297, 392,  6.8899,  1.9504,  4.7418,  0.1013,  1.1646,  4.1186, 6751.74, 8058.85
  66730348,1,  0.0519, 222,  0.2985,  1.7499,  1.9224,  0.1237,  0.2000,  6.1685, 5438.67,13419.51
  66732029,1,  0.0447,  49,  1.0770,  2.2704,  2.8029,  0.1468,  0.3106,  1.9013, 6537.43,14146.87
  66738860,1,  0.1235, 517,  1.0703,  1.6663,  3.5517,  0.1622, 20.1466,  3.0837, 4269.82, 8336.28
  66746933,1,  0.0590, 863,  0.8552,  1.6361,  2.0338,  0.1631,  0.0028, 11.5111, 4332.88, 6108.55
  66748149,1,  0.4039, 992,  0.8966,  1.9314,  2.1016,  0.0628,  0.6067, 21.6602, 5803.88, 7047.65
  66750967,1,  0.0519, 603,  2.1339,  1.5614,  2.3582,  0.1109, 52.9833,  9.1970, 6578.67, 5204.96
  66762776,1,  0.4758, 698,  0.3635,  1.7717,  1.2422,  0.0831,  0.1240, 12.9412, 8551.29, 8240.00
  66768808,1,  0.0717, 596,  0.5361,  1.8303,  1.3034,  0.1067,  0.5932, 14.6201, 5894.98, 8220.22
  66781227,1,  0.0032, 213,  1.1215,  1.8916,  3.0998,  0.1146,  0.2813,  3.2396, 9007.73,10981.00
  66783078,1,  0.5743, 314,  0.0674,  1.6613,  1.0751,  0.1339,  1.2265,  3.9561, 4694.04,14456.98
  66789672,1,  0.1536, 179,  0.3478,  1.8386,  3.8368,  0.1583,  0.0446,  1.7952, 4784.85, 9732.66
  66794407,1,  0.1184, 100,  0.3596,  1.5202,  4.5049,  0.1446,  0.9416,  1.7595, 6021.09,10453.42
  66801671,1,  0.0399, 514,  1.6682,  1.9261,  1.6963,  0.1013,  0.3634, 32.8377, 5123.79, 6563.58
  66806197,1,  0.1017, 415,  0.7322,  1.5648,  1.6462,  0.0549,  0.1455,  4.0893, 4208.39, 8922.22
  66807150,1,  0.0243, 433,  0.4673,  1.6766,  3.7063,  0.1013,  0.8416,  1.4908, 5734.78, 9563.97
  66810550,1,  0.1016, 415,  0.7322,  1.5648,  1.6462,  0.0549,  0.1455,  4.0893, 4208.39, 8922.22
  66817756,1,  0.2258, 670,  0.5548,  1.7482,  1.7516,  0.0955,  0.0277,  7.0793, 6506.78, 9602.11
  66821291,1,  0.1426, 125,  2.1566,  1.4258,  1.5759,  0.1094,  2.1296,  7.6843, 6891.32, 7237.91
  66823343,1,  0.1017, 137,  0.6437,  1.9341,  3.0006,  0.1024,  0.2181,  1.6074, 6217.12, 9146.02
  66829744,1,  0.2442, 296,  2.9233,  1.8049,  2.7613,  0.1569, 21.0658,  6.1385, 4338.60, 9624.15
  66836943,1,  0.2507, 866,  2.4402,  1.9006,  3.3964,  0.1309, 33.1721,  2.8297, 5916.10, 6634.72
  66839641,1,  0.0356, 266,  0.2371,  1.4972,  1.7608,  0.0825, 33.1368,  7.7719,10129.01, 6230.96
  66840451,1,  0.4617, 778,  3.0368,  2.1083,  4.3260,  0.0677,  8.8956,  7.9322, 7625.45, 5082.10
  66844081,1,  0.1469, 926,  0.4424,  1.9312,  1.0376,  0.0945,  0.0029, 54.4184, 6553.73, 5741.41
  66844144,1,  0.0186, 909,  0.8202,  1.8235,  4.8155,  0.0829,  1.6457,  1.1821, 8673.76, 7969.32
  66845765,1,  0.0152, 196,  0.3499,  1.8507,  2.1628,  0.1215,  0.0424,  1.7184, 5873.37,18150.51
  66849480,1,  0.0616,  16,  2.8490,  2.4258,  1.9950,  0.1240,  0.0048,  9.8190, 5134.84, 8747.61
  66860207,1,  0.0885, 318,  0.2128,  1.8106,  2.9530,  0.1456,  0.0631,  2.5007, 7265.22,12778.15
  66861319,1,  0.0292, 211,  2.2118,  1.9452,  3.8432,  0.0896,  8.1831,  1.4058, 6548.02, 9449.52
  66861444,1,  0.2060, 740,  1.2526,  1.8554,  2.7904,  0.0821,  0.8173,  3.9298, 5737.36, 8208.90
  66867710,1,  0.1944, 752,  1.7843,  1.7899,  1.6872,  0.1001,  5.9817,  2.4201, 5243.75, 8501.07
  66874810,1,  0.2024, 167,  2.2728,  1.8302,  1.2867,  0.0819, 70.0370,  6.5913, 6605.65, 9015.50
  66875314,1,  0.0639, 410,  0.1613,  2.1397,  1.5210,  0.1258,  0.0090, 15.6005, 7245.89, 5714.37
  66878228,1,  0.6141, 645,  0.6286,  1.9879,  1.5612,  0.1444,  0.0365,  8.6123, 5936.57,11321.03
  66882441,1,  0.3551, 355,  1.2335,  1.9265,  2.0465,  0.1590,  0.0070, 33.4405, 8409.69, 5359.53
  66883036,1,  0.1014, 265,  2.0476,  2.0742,  1.8430,  0.0693,  0.0027, 12.7176, 6221.66, 7865.70
  66884113,1,  0.1951, 663,  3.1465,  1.9983,  1.5731,  0.0669, 15.6358,  2.7934, 6334.32,12354.27
  66885557,1,  0.1321, 861,  1.3798,  1.6995,  2.0195,  0.1306,  0.5085,  4.2190, 7568.24, 8736.72
  66888221,1,  0.2915, 874,  2.0079,  1.5474,  2.7292,  0.0900,  0.6016,  1.9008, 6001.42,10909.69
  66899806,1,  0.5112, 713,  0.3920,  1.7747,  1.6274,  0.0965,  0.3324,  8.1202, 4379.21,11425.19
  66900086,1,  0.1378, 548,  0.5292,  1.5961,  1.7595,  0.1516,  2.6430,  8.6175, 7418.08, 7264.63
  66900790,1,  0.0846, 421,  6.3847,  1.5193,  5.3625,  0.1140,  0.0159,  2.6954, 3644.32, 6128.00
  66904192,1,  0.0779, 178,  3.6575,  2.7316,  1.8193,  0.0822,  0.0033, 22.8506, 6311.09, 6657.98
  66914682,1,  0.6791, 708,  0.6715,  1.9099,  1.5980,  0.1979, 47.7493, 20.0501, 5937.20, 8237.27
  66916367,1,  0.1627, 249,  0.6754,  1.7709,  2.6095,  0.1128,  0.3118,  2.4611, 6330.52, 8928.73
  66927611,1,  0.0869, 460,  0.8791,  2.0172,  2.1576,  0.1308,  0.4068, 11.7861, 5951.26, 6762.69
  66927792,1,  0.2127, 749,  0.3740,  1.9030,  2.2546,  0.1984,  0.0078,  3.1694, 4544.51,14707.27
  66928540,1,  0.1196, 136,  0.8908,  2.2747,  3.4486,  0.1429,  0.6244,  3.5010, 6585.71,10184.92
  66929347,1,  0.0034,  95,  1.9094,  1.5735,  1.9581,  0.0817, 1143.94,  9.8548, 5421.90, 5755.26
  66931263,1,  0.0043, 935,  0.2554,  2.4224,  2.4804,  0.1618,  0.0074,  5.1925, 8217.17, 8765.38
  66936874,1,  0.1022, 165,  1.5653,  1.9926,  2.5333,  0.0985,  0.0342, 13.7512, 5977.26, 5368.02
  66938679,1,  0.5065,  86,  2.6207,  1.7012,  1.1312,  0.0905, 14.3833,  5.0177, 4868.96,11388.76
  66941312,1,  0.2327, 150,  0.7507,  1.7950,  1.0632,  0.0902,  0.0399, 27.5134, 6991.24, 9258.72
  66942377,1,  0.0687,  68,  2.0271,  2.1416,  2.2525,  0.0879,  0.4490,  6.2941, 3888.60, 8005.51
