object_id,submodel,sim_av,Cart_INDEX,Mejecta,Vejecta,Fnick,Kappagamma,Temperature
  68362474,1,  0.0968,  59,  0.7146, 3972.96,  0.2830, 22.1214, 1350.92
  68381582,1,  0.0835, 178,  0.2428, 3666.75,  0.5281, 20.8435, 1689.20
  68386779,1,  0.2088,  47,  0.2986, 4691.08,  0.0384,  1.3589, 3956.60
  68398470,1,  0.0464, 108,  0.2433, 5125.07,  0.0024,  339.62, 1963.59
  68401146,1,  0.4346, 184,  2.6683, 9183.03,  0.0697,  0.3260, 1339.12
  68437209,1,  0.0520, 163,  0.1721, 7377.86,  0.0649,  951.92, 2712.73
  68441128,1,  0.0676,  31,  0.1295, 8878.26,  0.0024,  140.18, 3158.79
  68453307,1,  0.2526,  62,  0.7323, 6457.12,  0.0026, 51.8076, 3423.59
  68454171,1,  0.4997,  94,  0.0501, 9445.71,  0.0235,  324.88, 3446.89
  68461249,1,  0.1110,  39,  2.2300, 6650.18,  0.0025, 49.3928, 3845.74
  68469995,1,  0.0065, 115,  1.0169, 6435.94,  0.2169,  0.5423, 3233.44
  68508728,1,  0.0028,  29,  3.4985, 9859.87,  0.0841,  354.93, 1526.96
  68510656,1,  0.0100, 217,  0.1285, 4439.94,  0.0464, 40.2629, 2316.00
  68511495,1,  0.2653, 151,  0.6066, 6498.63,  0.1056, 56.5889, 4249.34
  68511672,1,  0.0871, 100,  3.4837, 5371.65,  0.0035,  9.7241, 2827.50
  68558932,1,  0.0166, 200,  0.1913, 9892.22,  0.6158,  212.66, 4528.46
  68576391,1,  0.1438,   7,  0.1015, 3984.38,  0.2366, 10.4438, 1887.56
  68582633,1,  0.0691,  62,  0.7323, 6457.12,  0.0026, 51.8076, 3423.59
  68598149,1,  0.0913, 147,  1.6894, 3840.88,  0.2952,  0.9044, 2665.34
  68628874,1,  0.2926,   3,  0.1585, 6960.11,  0.0382,  0.6977, 3277.79
  68663371,1,  0.4113,   3,  0.1585, 6960.11,  0.0382,  0.6977, 3277.79
  68665216,1,  0.1056,  33,  0.1130, 7012.26,  0.3519,  972.48, 4456.41
  68674886,1,  0.0286,  31,  0.1295, 8878.26,  0.0024,  140.18, 3158.79
  68678741,1,  0.0463,  40,  3.6603, 3595.97,  0.0229,  296.60, 2089.94
  68699667,1,  0.0328,  81,  0.1304, 8554.71,  0.0578,  0.2752, 4885.80
  68701069,1,  0.0797,  94,  0.0501, 9445.71,  0.0235,  324.88, 3446.89
  68709150,1,  0.0263,  84,  0.8886, 4306.31,  0.0034, 34.7945, 2998.70
  68729023,1,  0.4618, 199,  0.2494, 4499.56,  0.0042,  322.70, 4183.91
  68735620,1,  0.1326, 209,  0.7276, 9556.75,  0.4253,  3.8727, 4914.65
  68750334,1,  0.0318,  39,  2.2300, 6650.18,  0.0025, 49.3928, 3845.74
  68795814,1,  0.0490,  94,  0.0501, 9445.71,  0.0235,  324.88, 3446.89
  68813883,1,  0.0664, 138,  0.7778, 4380.36,  0.0602,  101.55, 3628.96
  68835951,1,  0.0602, 112,  0.0514, 8328.34,  0.0091,  1.7597, 2839.06
  68837751,1,  0.0178, 218,  1.8112, 5826.14,  0.0070,  966.75, 1926.36
  68841592,1,  0.0825, 166,  0.4061, 4778.10,  0.0503,  0.1469, 4331.24
  68868130,1,  0.1757,  18,  0.1640, 4745.01,  0.4832, 73.4662, 4322.66
  68869604,1,  0.0222,   5,  0.2919, 4740.82,  0.0194,  476.50, 2773.93
  68874871,1,  0.0340,  58,  0.1122, 6414.11,  0.0040,  4.1954, 2842.23
  68877678,1,  0.0919, 194,  0.5798, 7499.30,  0.0113, 57.8920, 2464.62
  68884615,1,  0.0498, 115,  1.0169, 6435.94,  0.2169,  0.5423, 3233.44
  68899986,1,  0.3310, 107,  0.7064, 3315.80,  0.0028, 50.3222, 1861.41
  68900077,1,  0.0303, 115,  1.0169, 6435.94,  0.2169,  0.5423, 3233.44
  68907584,1,  0.4144,  40,  3.6603, 3595.97,  0.0229,  296.60, 2089.94
  68909857,1,  0.0215, 127,  0.2353, 7695.68,  0.0049,  4.4954, 1459.82
  68920229,1,  0.0203, 117,  1.0361, 8197.76,  0.0671, 24.0637, 2431.25
  68922879,1,  0.0919, 213,  1.5974, 3616.15,  0.0385, 16.8956, 3706.50
  68939616,1,  0.0615,  38,  0.0546, 3725.17,  0.0212,  4.4801, 1307.18
  68959692,1,  0.1192, 154,  0.4295, 9132.76,  0.1591,  9.1045, 4746.11
  68961443,1,  0.1505, 158,  0.9010, 6714.44,  0.2368,  1.0521, 4840.01
  68986489,1,  0.0160,   3,  0.1585, 6960.11,  0.0382,  0.6977, 3277.79
  68991466,1,  0.0287, 184,  2.6683, 9183.03,  0.0697,  0.3260, 1339.12
  69003131,1,  0.0749,  56,  0.8386, 3199.00,  0.0024,  0.1767, 3435.07
  69018134,1,  0.3151,  59,  0.7146, 3972.96,  0.2830, 22.1214, 1350.92
  69021421,1,  0.1450, 138,  0.7778, 4380.36,  0.0602,  101.55, 3628.96
  69030145,1,  0.2619,   8,  0.2393, 6796.13,  0.0035, 66.8446, 4091.68
  69068153,1,  0.0809,  89,  0.0476, 8718.13,  0.1462,  2.3477, 2758.60
  69074625,1,  0.0864, 134,  0.1864, 5883.75,  0.0610,  475.03, 4766.32
  69114470,1,  0.6367, 108,  0.2433, 5125.07,  0.0024,  339.62, 1963.59
  69118844,1,  0.7300,  65,  1.4613, 9182.45,  0.0577,  0.5795, 1646.06
  69125626,1,  0.0553,  40,  3.6603, 3595.97,  0.0229,  296.60, 2089.94
  69136711,1,  0.0456,  47,  0.2986, 4691.08,  0.0384,  1.3589, 3956.60
  69147005,1,  0.0148,   8,  0.2393, 6796.13,  0.0035, 66.8446, 4091.68
  69151193,1,  0.1385, 102,  3.0315, 9890.40,  0.0020, 83.1170, 3011.20
  69159081,1,  1.0275, 119,  1.9674, 4702.96,  0.0067,  229.14, 2100.42
  69172089,1,  0.1546,  95,  0.8346, 3717.58,  0.0044, 40.5890, 2581.72
  69227540,1,  0.0822, 148,  0.3767, 8104.01,  0.0727,  1.7080, 1362.57
  69234746,1,  0.0595,  84,  0.8886, 4306.31,  0.0034, 34.7945, 2998.70
  69234918,1,  0.0116, 166,  0.4061, 4778.10,  0.0503,  0.1469, 4331.24
  69262748,1,  0.1281, 143,  0.6128, 6627.87,  0.1994,  0.3490, 4166.89
  69274315,1,  1.2924, 148,  0.3767, 8104.01,  0.0727,  1.7080, 1362.57
  69279555,1,  0.0069, 218,  1.8112, 5826.14,  0.0070,  966.75, 1926.36
  69283473,1,  0.0722,  89,  0.0476, 8718.13,  0.1462,  2.3477, 2758.60
  69284847,1,  0.1003, 152,  0.3794, 3570.42,  0.0095,  4.3540, 1249.63
  69317436,1,  0.3586, 113,  0.5055, 9210.35,  0.0675,  0.2009, 4560.34
  69327282,1,  0.1167,  66,  0.6000, 8716.42,  0.5662,  262.04, 4677.95
  69334046,1,  0.2545, 138,  0.7778, 4380.36,  0.0602,  101.55, 3628.96
  69347197,1,  0.2981, 148,  0.3767, 8104.01,  0.0727,  1.7080, 1362.57
  69355330,1,  0.2418, 223,  0.5873, 8281.86,  0.0075,  5.3127, 3774.98
  69367408,1,  0.0931, 131,  0.1026, 8878.87,  0.6646,  1.7773, 2339.53
  69379109,1,  0.0763,   7,  0.1015, 3984.38,  0.2366, 10.4438, 1887.56
  69385119,1,  0.4142,   7,  0.1015, 3984.38,  0.2366, 10.4438, 1887.56
  69385782,1,  0.0270,  20,  0.4166, 5091.09,  0.7028,  5.0629, 1394.19
  69397008,1,  0.2125, 221,  0.1595, 5683.75,  0.0508, 83.3421, 3666.10
  69428157,1,  0.0238, 201,  1.2541, 9311.53,  0.2470, 59.0541, 2198.17
  69428973,1,  1.1378, 211,  0.9917, 9866.03,  0.0029,  447.67, 2635.86
  69449103,1,  0.5816, 151,  0.6066, 6498.63,  0.1056, 56.5889, 4249.34
  69471594,1,  0.2706,  12,  0.1259, 8565.72,  0.0060,  1.0413, 1917.15
  69488278,1,  0.0141,  25,  1.3683, 4855.48,  0.2589,  1.4109, 2984.33
  69506013,1,  0.0928, 108,  0.2433, 5125.07,  0.0024,  339.62, 1963.59
  69520490,1,  0.0075,  67,  0.2386, 4905.62,  0.7674,  8.9728, 4319.93
  69525791,1,  0.1332, 185,  1.1395, 3864.34,  0.0393,  513.86, 2154.51
  69542669,1,  0.5960, 108,  0.2433, 5125.07,  0.0024,  339.62, 1963.59
  69555140,1,  0.2448,  51,  2.2394, 6241.41,  0.0049,  4.0567, 2770.86
  69567756,1,  0.2182, 147,  1.6894, 3840.88,  0.2952,  0.9044, 2665.34
  69580275,1,  0.1497,  47,  0.2986, 4691.08,  0.0384,  1.3589, 3956.60
  69582013,1,  0.0197, 194,  0.5798, 7499.30,  0.0113, 57.8920, 2464.62
  69603768,1,  0.0026, 142,  0.0401, 9343.24,  0.0049,  527.02, 2898.94
  69614862,1,  0.1063, 166,  0.4061, 4778.10,  0.0503,  0.1469, 4331.24
  69651758,1,  0.0699,  65,  1.4613, 9182.45,  0.0577,  0.5795, 1646.06
  69656191,1,  0.0750,   3,  0.1585, 6960.11,  0.0382,  0.6977, 3277.79
  69663741,1,  0.0909,  21,  1.2694, 7087.19,  0.1188,  209.38, 2260.05
  69683416,1,  0.1561, 178,  0.2428, 3666.75,  0.5281, 20.8435, 1689.20
  69690557,1,  0.0119, 112,  0.0514, 8328.34,  0.0091,  1.7597, 2839.06
  69698786,1,  0.0579, 178,  0.2428, 3666.75,  0.5281, 20.8435, 1689.20
  69700778,1,  0.1706, 224,  0.5689, 8992.53,  0.0986, 13.7834, 3423.36
  69726612,1,  0.3884,   7,  0.1015, 3984.38,  0.2366, 10.4438, 1887.56
  69728952,1,  0.2676, 183,  1.3293, 8030.25,  0.2418, 45.5783, 3963.89
  69730502,1,  0.0708,  55,  0.1269, 9101.66,  0.0257,  5.3697, 4361.04
  69742603,1,  0.0847, 178,  0.2428, 3666.75,  0.5281, 20.8435, 1689.20
  69762050,1,  0.3720,  92,  0.1063, 3346.42,  0.0052,  0.2386, 2562.59
  69825374,1,  0.1374,  66,  0.6000, 8716.42,  0.5662,  262.04, 4677.95
  69839525,1,  0.2278, 113,  0.5055, 9210.35,  0.0675,  0.2009, 4560.34
  69839820,1,  0.2689, 147,  1.6894, 3840.88,  0.2952,  0.9044, 2665.34
  69846659,1,  0.0974,   7,  0.1015, 3984.38,  0.2366, 10.4438, 1887.56
  69883234,1,  0.0271, 194,  0.5798, 7499.30,  0.0113, 57.8920, 2464.62
  69945586,1,  0.0579, 112,  0.0514, 8328.34,  0.0091,  1.7597, 2839.06
  69987756,1,  0.1916,  84,  0.8886, 4306.31,  0.0034, 34.7945, 2998.70
  69993543,1,  0.0746, 223,  0.5873, 8281.86,  0.0075,  5.3127, 3774.98
  70021749,1,  0.1258,  39,  2.2300, 6650.18,  0.0025, 49.3928, 3845.74
  70044126,1,  0.4148, 128,  0.9241, 6966.27,  0.1818,  1.8206, 4037.65
  70049841,1,  0.1685, 182,  0.1134, 3864.80,  0.0087,  4.5063, 3032.14
  70051142,1,  0.8437,   7,  0.1015, 3984.38,  0.2366, 10.4438, 1887.56
  70053361,1,  0.3564,  84,  0.8886, 4306.31,  0.0034, 34.7945, 2998.70
  70053982,1,  0.0648, 182,  0.1134, 3864.80,  0.0087,  4.5063, 3032.14
  70055489,1,  0.0657, 211,  0.9917, 9866.03,  0.0029,  447.67, 2635.86
  70057857,1,  0.0707, 134,  0.1864, 5883.75,  0.0610,  475.03, 4766.32
  70063611,1,  0.2882,   4,  1.3606, 8068.67,  0.1116,  0.4619, 4112.96
  70078401,1,  0.5280, 194,  0.5798, 7499.30,  0.0113, 57.8920, 2464.62
  70101630,1,  0.0403, 137,  0.2167, 7155.97,  0.4821, 59.5978, 3975.38
  70113056,1,  0.5606,  33,  0.1130, 7012.26,  0.3519,  972.48, 4456.41
  70136294,1,  0.1081, 178,  0.2428, 3666.75,  0.5281, 20.8435, 1689.20
  70137850,1,  0.1688, 151,  0.6066, 6498.63,  0.1056, 56.5889, 4249.34
  70144157,1,  0.0501, 108,  0.2433, 5125.07,  0.0024,  339.62, 1963.59
  70150776,1,  0.2830, 150,  0.2054, 4425.04,  0.0232,  560.65, 4212.35
  70155753,1,  0.1024, 178,  0.2428, 3666.75,  0.5281, 20.8435, 1689.20
  70200622,1,  0.0315, 137,  0.2167, 7155.97,  0.4821, 59.5978, 3975.38
  70217478,1,  0.4722,   9,  0.0485, 7038.25,  0.0048, 19.2183, 4310.95
  70222724,1,  0.3332,  89,  0.0476, 8718.13,  0.1462,  2.3477, 2758.60
  70235756,1,  0.0374, 172,  0.1053, 9419.46,  0.2397,  7.3357, 4088.20
  70246267,1,  0.0469,  84,  0.8886, 4306.31,  0.0034, 34.7945, 2998.70
  70279441,1,  0.1341, 149,  0.1376, 7095.38,  0.7152, 17.9414, 4382.78
  70339963,1,  0.2285,  84,  0.8886, 4306.31,  0.0034, 34.7945, 2998.70
  70359568,1,  0.0437, 186,  0.3299, 6928.02,  0.6517,  261.58, 3284.21
  70359811,1,  0.5407, 112,  0.0514, 8328.34,  0.0091,  1.7597, 2839.06
  70411790,1,  0.1677, 188,  3.5495, 4119.20,  0.0549,  3.5900, 2920.32
  70421281,1,  0.0952,   0,  0.0879, 5439.99,  0.1519, 10.9614, 4428.90
  70445967,1,  0.0367, 103,  0.0441, 4743.50,  0.1139,  188.50, 1238.73
  70484919,1,  0.1068,  20,  0.4166, 5091.09,  0.7028,  5.0629, 1394.19
  70518032,1,  0.0220,  40,  3.6603, 3595.97,  0.0229,  296.60, 2089.94
  70534890,1,  0.0132,  59,  0.7146, 3972.96,  0.2830, 22.1214, 1350.92
  70547446,1,  0.0159, 143,  0.6128, 6627.87,  0.1994,  0.3490, 4166.89
  70570138,1,  0.3017,   1,  3.6982, 8842.07,  0.2895,  5.4983, 1260.04
  70575871,1,  0.1012,  47,  0.2986, 4691.08,  0.0384,  1.3589, 3956.60
  70582879,1,  0.0190, 207,  0.1816, 4061.58,  0.0570,  3.1043, 3520.30
  70590283,1,  0.0071, 178,  0.2428, 3666.75,  0.5281, 20.8435, 1689.20
  70612526,1,  0.0061, 139,  0.0660, 6656.66,  0.0037,  0.1050, 4081.69
  70633427,1,  0.0865,  39,  2.2300, 6650.18,  0.0025, 49.3928, 3845.74
  70638001,1,  0.0550, 199,  0.2494, 4499.56,  0.0042,  322.70, 4183.91
  70641076,1,  0.0017, 201,  1.2541, 9311.53,  0.2470, 59.0541, 2198.17
  70670500,1,  0.3690, 103,  0.0441, 4743.50,  0.1139,  188.50, 1238.73
  70677701,1,  0.0351,  40,  3.6603, 3595.97,  0.0229,  296.60, 2089.94
  70685778,1,  0.1997,   7,  0.1015, 3984.38,  0.2366, 10.4438, 1887.56
  70688468,1,  0.5949, 147,  1.6894, 3840.88,  0.2952,  0.9044, 2665.34
  70697524,1,  0.1711, 169,  1.2971, 8166.86,  0.0102,  0.1404, 4684.27
  70704732,1,  0.0026,  89,  0.0476, 8718.13,  0.1462,  2.3477, 2758.60
  70714132,1,  0.1565, 114,  3.1836, 6462.23,  0.0049,  431.01, 4802.59
  70716635,1,  0.0967,  88,  1.7241, 5084.32,  0.0695, 12.8496, 2791.87
  70729809,1,  0.0002,  47,  0.2986, 4691.08,  0.0384,  1.3589, 3956.60
  70734201,1,  0.5712, 201,  1.2541, 9311.53,  0.2470, 59.0541, 2198.17
  70748535,1,  0.1475, 158,  0.9010, 6714.44,  0.2368,  1.0521, 4840.01
  70769212,1,  0.0124,  40,  3.6603, 3595.97,  0.0229,  296.60, 2089.94
  70771178,1,  0.0596,  66,  0.6000, 8716.42,  0.5662,  262.04, 4677.95
  70771540,1,  0.0105, 138,  0.7778, 4380.36,  0.0602,  101.55, 3628.96
  70782443,1,  0.0281,   3,  0.1585, 6960.11,  0.0382,  0.6977, 3277.79
  70783068,1,  0.0542, 197,  0.2221, 9467.53,  0.0664,  307.63, 2616.94
  70788102,1,  0.1380, 223,  0.5873, 8281.86,  0.0075,  5.3127, 3774.98
  70791686,1,  0.4505,  61,  0.3347, 3296.53,  0.0020, 68.8864, 2917.01
  70836630,1,  0.1568, 199,  0.2494, 4499.56,  0.0042,  322.70, 4183.91
  70846657,1,  0.0949,  62,  0.7323, 6457.12,  0.0026, 51.8076, 3423.59
  70849783,1,  0.2192,  56,  0.8386, 3199.00,  0.0024,  0.1767, 3435.07
  70849911,1,  0.1298, 184,  2.6683, 9183.03,  0.0697,  0.3260, 1339.12
  70872521,1,  0.0618, 112,  0.0514, 8328.34,  0.0091,  1.7597, 2839.06
  70877880,1,  0.1199,  55,  0.1269, 9101.66,  0.0257,  5.3697, 4361.04
  70881612,1,  0.0346, 166,  0.4061, 4778.10,  0.0503,  0.1469, 4331.24
  70896274,1,  0.0034,  65,  1.4613, 9182.45,  0.0577,  0.5795, 1646.06
  70903008,1,  0.1198, 213,  1.5974, 3616.15,  0.0385, 16.8956, 3706.50
  70903778,1,  0.6262, 218,  1.8112, 5826.14,  0.0070,  966.75, 1926.36
  70915687,1,  0.1481, 184,  2.6683, 9183.03,  0.0697,  0.3260, 1339.12
  70930458,1,  0.0473, 100,  3.4837, 5371.65,  0.0035,  9.7241, 2827.50
  70941052,1,  0.0221,  66,  0.6000, 8716.42,  0.5662,  262.04, 4677.95
  70948901,1,  0.6295, 182,  0.1134, 3864.80,  0.0087,  4.5063, 3032.14
  70951169,1,  0.0568,   7,  0.1015, 3984.38,  0.2366, 10.4438, 1887.56
  70953922,1,  0.0531, 138,  0.7778, 4380.36,  0.0602,  101.55, 3628.96
  70959562,1,  0.4332, 100,  3.4837, 5371.65,  0.0035,  9.7241, 2827.50
  70975743,1,  0.4381, 166,  0.4061, 4778.10,  0.0503,  0.1469, 4331.24
  70999831,1,  0.0667, 184,  2.6683, 9183.03,  0.0697,  0.3260, 1339.12
  71008089,1,  0.1005, 108,  0.2433, 5125.07,  0.0024,  339.62, 1963.59
  71010316,1,  0.3563, 139,  0.0660, 6656.66,  0.0037,  0.1050, 4081.69
  71019590,1,  0.4778, 215,  0.3386, 4188.56,  0.4037, 96.3144, 3553.54
  71026441,1,  0.0983, 113,  0.5055, 9210.35,  0.0675,  0.2009, 4560.34
  71040267,1,  0.3398, 138,  0.7778, 4380.36,  0.0602,  101.55, 3628.96
  71048979,1,  0.2214, 174,  0.9674, 4727.59,  0.1474,  366.94, 2615.61
  71053988,1,  0.0893,  86,  0.0445, 9398.16,  0.0456,  0.9582, 1714.06
  71070100,1,  0.0007, 139,  0.0660, 6656.66,  0.0037,  0.1050, 4081.69
  71072461,1,  0.0627, 130,  2.2611, 8516.38,  0.0065,  1.4435, 3531.22
  71078344,1,  0.2084, 131,  0.1026, 8878.87,  0.6646,  1.7773, 2339.53
  71080903,1,  0.0881, 112,  0.0514, 8328.34,  0.0091,  1.7597, 2839.06
  71087917,1,  0.2222, 138,  0.7778, 4380.36,  0.0602,  101.55, 3628.96
  71094546,1,  0.1099, 166,  0.4061, 4778.10,  0.0503,  0.1469, 4331.24
  71114067,1,  0.1367, 108,  0.2433, 5125.07,  0.0024,  339.62, 1963.59
  71115288,1,  0.0449, 136,  0.5506, 8913.20,  0.0693, 57.5370, 3194.48
  71121091,1,  0.3809,  97,  2.1400, 5770.23,  0.0046,  4.6610, 2386.78
  71157963,1,  0.3487,  55,  0.1269, 9101.66,  0.0257,  5.3697, 4361.04
  71181164,1,  1.2074, 152,  0.3794, 3570.42,  0.0095,  4.3540, 1249.63
  71196544,1,  0.1719,  89,  0.0476, 8718.13,  0.1462,  2.3477, 2758.60
  71225184,1,  0.0859, 215,  0.3386, 4188.56,  0.4037, 96.3144, 3553.54
  71231509,1,  0.0111,   2,  3.3522, 9569.76,  0.0187,  0.1085, 4773.27
  71240139,1,  0.0369, 138,  0.7778, 4380.36,  0.0602,  101.55, 3628.96
  71261151,1,  0.0529,  89,  0.0476, 8718.13,  0.1462,  2.3477, 2758.60
  71272362,1,  0.2357,  65,  1.4613, 9182.45,  0.0577,  0.5795, 1646.06
  71294262,1,  0.0979, 132,  0.1310, 6598.01,  0.3636,  6.1389, 3267.73
  71295152,1,  0.5024, 105,  0.3041, 4393.62,  0.2209, 11.1952, 2649.25
  71297670,1,  0.0323, 218,  1.8112, 5826.14,  0.0070,  966.75, 1926.36
  71304516,1,  0.3831, 182,  0.1134, 3864.80,  0.0087,  4.5063, 3032.14
  71309398,1,  0.0177,   7,  0.1015, 3984.38,  0.2366, 10.4438, 1887.56
  71318546,1,  0.1732, 169,  1.2971, 8166.86,  0.0102,  0.1404, 4684.27
  71331444,1,  0.1279, 121,  0.6359, 6254.30,  0.0712,  0.2062, 2787.00
  71343333,1,  0.1245,  78,  3.4726, 9341.65,  0.0051, 17.8184, 4632.09
  71359512,1,  0.2251, 107,  0.7064, 3315.80,  0.0028, 50.3222, 1861.41
  71366197,1,  0.0292, 166,  0.4061, 4778.10,  0.0503,  0.1469, 4331.24
  71367556,1,  0.0433, 199,  0.2494, 4499.56,  0.0042,  322.70, 4183.91
  71372670,1,  0.0980,  47,  0.2986, 4691.08,  0.0384,  1.3589, 3956.60
  71374882,1,  0.2698,  40,  3.6603, 3595.97,  0.0229,  296.60, 2089.94
  71376728,1,  0.1172, 129,  3.2410, 7856.37,  0.1047,  3.1030, 3764.81
  71381106,1,  0.0685,  40,  3.6603, 3595.97,  0.0229,  296.60, 2089.94
  71390210,1,  0.0807, 178,  0.2428, 3666.75,  0.5281, 20.8435, 1689.20
  71392039,1,  0.2698, 199,  0.2494, 4499.56,  0.0042,  322.70, 4183.91
  71401273,1,  1.4420,   2,  3.3522, 9569.76,  0.0187,  0.1085, 4773.27
  71401862,1,  0.0413,  89,  0.0476, 8718.13,  0.1462,  2.3477, 2758.60
  71403800,1,  0.6102,  23,  0.0694, 5806.75,  0.0470, 10.9067, 1915.68
  71404759,1,  0.0859, 151,  0.6066, 6498.63,  0.1056, 56.5889, 4249.34
  71427053,1,  0.1062,  40,  3.6603, 3595.97,  0.0229,  296.60, 2089.94
  71435317,1,  0.1873,  31,  0.1295, 8878.26,  0.0024,  140.18, 3158.79
  71436884,1,  0.1589,  87,  0.3812, 7842.73,  0.0054,  178.22, 1948.81
  71438751,1,  0.0138, 206,  3.6553, 3748.61,  0.0227,  3.7908, 3770.28
  71446339,1,  0.3883, 123,  0.1153, 6433.32,  0.0614, 90.5747, 2968.16
  71488449,1,  0.0019,   9,  0.0485, 7038.25,  0.0048, 19.2183, 4310.95
  71514150,1,  0.0649,  97,  2.1400, 5770.23,  0.0046,  4.6610, 2386.78
  71514934,1,  0.2596,  31,  0.1295, 8878.26,  0.0024,  140.18, 3158.79
  71519055,1,  0.1829,  78,  3.4726, 9341.65,  0.0051, 17.8184, 4632.09
  71538702,1,  0.0475,  43,  1.4988, 6037.59,  0.0026,  508.72, 3868.88
  71540806,1,  0.1148, 148,  0.3767, 8104.01,  0.0727,  1.7080, 1362.57
  71545639,1,  0.0536, 102,  3.0315, 9890.40,  0.0020, 83.1170, 3011.20
  71572089,1,  0.1122, 219,  0.3033, 3011.95,  0.0104,  3.1824, 2473.53
  71579552,1,  0.1356, 196,  0.9419, 8002.32,  0.1262,  0.9832, 4193.79
  71597473,1,  0.2536,  47,  0.2986, 4691.08,  0.0384,  1.3589, 3956.60
  71608125,1,  0.1102, 184,  2.6683, 9183.03,  0.0697,  0.3260, 1339.12
  71639164,1,  0.4802, 182,  0.1134, 3864.80,  0.0087,  4.5063, 3032.14
  71647729,1,  0.7016, 196,  0.9419, 8002.32,  0.1262,  0.9832, 4193.79
  71703754,1,  0.0772,  66,  0.6000, 8716.42,  0.5662,  262.04, 4677.95
  71712055,1,  0.2135, 137,  0.2167, 7155.97,  0.4821, 59.5978, 3975.38
  71722004,1,  0.1780, 174,  0.9674, 4727.59,  0.1474,  366.94, 2615.61
  71746206,1,  0.0899, 199,  0.2494, 4499.56,  0.0042,  322.70, 4183.91
  71768728,1,  0.0821, 142,  0.0401, 9343.24,  0.0049,  527.02, 2898.94
  71774029,1,  0.2597,   7,  0.1015, 3984.38,  0.2366, 10.4438, 1887.56
  71775505,1,  0.0371, 215,  0.3386, 4188.56,  0.4037, 96.3144, 3553.54
  71786983,1,  0.1501, 207,  0.1816, 4061.58,  0.0570,  3.1043, 3520.30
  71787227,1,  0.0843, 143,  0.6128, 6627.87,  0.1994,  0.3490, 4166.89
  71793324,1,  0.0386, 137,  0.2167, 7155.97,  0.4821, 59.5978, 3975.38
  71832773,1,  0.0155, 198,  1.0023, 9236.79,  0.1111,  534.21, 4196.35
  71841065,1,  0.1466, 182,  0.1134, 3864.80,  0.0087,  4.5063, 3032.14
  71851479,1,  0.4050, 136,  0.5506, 8913.20,  0.0693, 57.5370, 3194.48
  71852863,1,  0.0686, 166,  0.4061, 4778.10,  0.0503,  0.1469, 4331.24
  71862193,1,  0.0803,  66,  0.6000, 8716.42,  0.5662,  262.04, 4677.95
  71887384,1,  0.4151, 140,  3.2364, 8614.70,  0.1645,  4.5071, 2434.52
  71891937,1,  0.0280, 209,  0.7276, 9556.75,  0.4253,  3.8727, 4914.65
  71895669,1,  0.1050,  97,  2.1400, 5770.23,  0.0046,  4.6610, 2386.78
  71898321,1,  0.1868, 173,  0.1088, 3219.90,  0.1051,  3.8293, 3294.49
  71918307,1,  0.0065, 148,  0.3767, 8104.01,  0.0727,  1.7080, 1362.57
  71923826,1,  0.1899, 158,  0.9010, 6714.44,  0.2368,  1.0521, 4840.01
  71935653,1,  0.2768,  14,  0.1698, 3590.12,  0.3925, 91.9875, 2379.64
  71954103,1,  0.2785, 223,  0.5873, 8281.86,  0.0075,  5.3127, 3774.98
  71972670,1,  0.0192, 123,  0.1153, 6433.32,  0.0614, 90.5747, 2968.16
  71975499,1,  0.0466, 112,  0.0514, 8328.34,  0.0091,  1.7597, 2839.06
  71997139,1,  0.0578, 138,  0.7778, 4380.36,  0.0602,  101.55, 3628.96
  71999996,1,  0.0110, 213,  1.5974, 3616.15,  0.0385, 16.8956, 3706.50
  72028758,1,  0.0981,  87,  0.3812, 7842.73,  0.0054,  178.22, 1948.81
  72030638,1,  0.1573, 184,  2.6683, 9183.03,  0.0697,  0.3260, 1339.12
  72059138,1,  0.0007, 130,  2.2611, 8516.38,  0.0065,  1.4435, 3531.22
  72064436,1,  0.0436,  53,  0.6461, 4013.62,  0.3060,  7.0301, 4771.90
  72069939,1,  0.0264,  70,  0.9779, 3362.59,  0.0329,  0.6992, 3801.32
  72091994,1,  0.0563, 150,  0.2054, 4425.04,  0.0232,  560.65, 4212.35
  72093179,1,  0.0527,  17,  0.2831, 8971.46,  0.1798, 19.7661, 4095.27
  72099328,1,  0.1505,  87,  0.3812, 7842.73,  0.0054,  178.22, 1948.81
  72103055,1,  0.2879, 145,  0.3845, 8057.55,  0.5283,  162.59, 3813.09
  72122350,1,  0.3998, 104,  0.3466, 5854.19,  0.1667, 41.4651, 4789.56
  72150439,1,  0.3945,  60,  0.1910, 6685.08,  0.2188,  551.46, 2553.56
  72157035,1,  0.2684, 108,  0.2433, 5125.07,  0.0024,  339.62, 1963.59
  72174556,1,  0.4818, 215,  0.3386, 4188.56,  0.4037, 96.3144, 3553.54
  72181085,1,  0.0655,  62,  0.7323, 6457.12,  0.0026, 51.8076, 3423.59
  72182559,1,  0.0111,  59,  0.7146, 3972.96,  0.2830, 22.1214, 1350.92
  72191533,1,  0.1179,  30,  0.1795, 5137.26,  0.0147,  273.01, 2205.85
  72215132,1,  0.1586, 141,  0.2165, 8942.58,  0.0154,  0.6805, 3151.88
  72231260,1,  0.1870, 182,  0.1134, 3864.80,  0.0087,  4.5063, 3032.14
  72253399,1,  0.2011, 169,  1.2971, 8166.86,  0.0102,  0.1404, 4684.27
