object_id,submodel,sim_av,IIN_INDEX,Mejecta,Kinetic_energy,Mcsm,R0,Rho
  76563890,3,  0.0867, 986,  7.6827,  2.2682,  1.7072, 38.7145, 0.210E-13
  76565837,3,  0.0732, 799,  7.1336,  5.4717,  0.1510, 38.2274, 0.152E-13
  76566417,3,  0.2515, 659,  9.8276,  1.9998,  1.5994, 44.4668, 0.226E-13
  76575641,3,  0.0305, 659,  9.8276,  1.9998,  1.5994, 44.4668, 0.226E-13
  76581078,3,  0.0921, 570,  7.9453,  2.8568,  0.5376, 54.4928, 0.854E-14
  76581404,3,  0.0918, 317,  8.8601,  1.6734,  3.6374, 58.1473, 0.996E-14
  76585931,3,  0.0433, 967,  7.5969,  5.9615,  0.2303, 13.6495, 0.432E-13
  76588489,3,  0.2059, 961,  6.1171,  4.6767,  0.2371, 17.3406, 0.427E-13
  76591052,3,  0.1360, 958, 10.7363,  8.2314,  0.6623, 18.5981, 0.970E-13
  76600565,3,  0.2535, 570,  7.9453,  2.8568,  0.5376, 54.4928, 0.854E-14
  76600879,3,  0.2053, 639,  9.3833,  2.7198,  0.9642, 41.5601, 0.132E-13
  76611558,3,  0.3735, 659,  9.8276,  1.9998,  1.5994, 44.4668, 0.226E-13
  76611722,3,  0.1806, 914,  4.4722,  2.2303,  0.5190, 42.1253, 0.972E-14
  76616391,3,  0.0372, 853, 10.5991,  4.6106,  0.5831, 21.7183, 0.669E-13
  76620122,3,  0.1529, 958, 10.7363,  8.2314,  0.6623, 18.5981, 0.970E-13
  76624747,3,  0.2735, 570,  7.9453,  2.8568,  0.5376, 54.4928, 0.854E-14
  76627541,3,  0.0835, 570,  7.9453,  2.8568,  0.5376, 54.4928, 0.854E-14
  76629634,3,  0.4343, 853, 10.5991,  4.6106,  0.5831, 21.7183, 0.669E-13
  76630799,3,  0.0273, 320,  6.1046,  2.0270,  1.6722, 19.3759, 0.754E-13
  76634204,3,  0.0520, 757,  9.1838,  2.8590,  0.0990, 62.0876, 0.366E-14
  76634580,3,  0.1527, 981,  9.6709,  4.2289,  0.4766, 93.1963, 0.289E-14
  76635822,3,  0.2718, 974,  8.7518,  5.1021,  0.3818, 91.7322, 0.262E-14
  76638906,3,  0.1229, 958, 10.7363,  8.2314,  0.6623, 18.5981, 0.970E-13
  76639314,3,  0.5218, 958, 10.7363,  8.2314,  0.6623, 18.5981, 0.970E-13
  76643535,3,  0.0332, 699,  6.4504,  8.8400,  1.2265, 17.1602, 0.457E-13
  76649409,3,  0.0342, 250,  5.6874,  6.9709,  0.1126,  8.9682, 0.643E-13
  76657956,3,  0.7346, 714,  8.4513,  1.5730,  4.7935, 54.6429, 0.832E-14
  76658321,3,  0.4086, 243,  9.4927,  4.8721,  1.8876, 16.8176, 0.587E-13
  76659039,3,  0.0193, 570,  7.9453,  2.8568,  0.5376, 54.4928, 0.854E-14
  76664136,3,  0.0951, 659,  9.8276,  1.9998,  1.5994, 44.4668, 0.226E-13
  76670264,3,  0.0859, 930,  7.2385,  1.2472,  0.3416, 21.8232, 0.249E-13
  76672241,3,  0.0847, 821,  7.3894,  5.2863,  0.3320, 53.5018, 0.461E-14
  76673703,3,  0.0193, 927,  6.4050,  3.1550,  0.1340, 23.8365, 0.315E-13
  76674791,3,  0.0683, 802,  5.4222,  2.9865,  0.2189, 12.2410, 0.594E-13
  76675031,3,  0.1537, 912,  9.2489,  8.7622,  1.9812, 31.3038, 0.235E-13
  76677105,3,  0.1422, 548,  5.0725,  1.0153,  0.1384, 26.3856, 0.296E-13
  76678025,3,  0.0309, 570,  7.9453,  2.8568,  0.5376, 54.4928, 0.854E-14
  76682466,3,  0.0927, 882,  7.9542,  8.3332,  0.5025, 24.2239, 0.203E-13
  76684489,3,  1.0188, 480,  9.6433,  2.3865,  0.2585, 38.0361, 0.140E-13
  76685540,3,  0.2490, 958, 10.7363,  8.2314,  0.6623, 18.5981, 0.970E-13
  76686747,3,  0.1166, 895, 10.5530,  7.4404,  0.7902, 76.2025, 0.441E-14
  76690493,3,  0.1895, 788,  5.5682,  2.3515,  0.4386, 47.4369, 0.728E-14
  76693501,3,  0.5332, 958, 10.7363,  8.2314,  0.6623, 18.5981, 0.970E-13
  76697298,3,  0.0338, 896,  6.2944,  7.0818,  1.6380, 28.9120, 0.159E-13
  76698614,3,  0.0985, 480,  9.6433,  2.3865,  0.2585, 38.0361, 0.140E-13
  76704811,3,  0.0605, 901,  5.2118,  2.1492,  0.3928, 78.8740, 0.204E-14
  76708036,3,  0.2454, 413,  5.2333,  1.3967,  0.2657, 21.2799, 0.262E-13
  76709303,3,  0.1738, 570,  7.9453,  2.8568,  0.5376, 54.4928, 0.854E-14
  76713788,3,  0.0415, 958, 10.7363,  8.2314,  0.6623, 18.5981, 0.970E-13
  76721750,3,  0.0195, 156,  8.6069,  3.3734,  1.5659, 34.4776, 0.115E-13
  76724011,3,  0.0669, 958, 10.7363,  8.2314,  0.6623, 18.5981, 0.970E-13
  76727550,3,  0.3057, 908,  6.2084,  3.7452,  0.2087, 77.8345, 0.236E-14
  76729796,3,  0.3789, 962,  7.5062,  6.7677,  0.2141, 17.2969, 0.432E-13
  76730985,3,  0.0885, 853, 10.5991,  4.6106,  0.5831, 21.7183, 0.669E-13
  76732840,3,  0.0614, 981,  9.6709,  4.2289,  0.4766, 93.1963, 0.289E-14
  76738210,3,  0.2772, 699,  6.4504,  8.8400,  1.2265, 17.1602, 0.457E-13
  76739089,3,  0.0259, 570,  7.9453,  2.8568,  0.5376, 54.4928, 0.854E-14
  76742239,3,  0.1768, 813,  7.0033,  8.0264,  0.2030, 16.7629, 0.336E-13
  76742641,3,  0.0818, 986,  7.6827,  2.2682,  1.7072, 38.7145, 0.210E-13
  76745853,3,  0.3822, 958, 10.7363,  8.2314,  0.6623, 18.5981, 0.970E-13
  76746804,3,  0.1519, 382,  7.9087,  8.0518,  0.4774, 27.7144, 0.197E-13
  76750780,3,  0.1680, 799,  7.1336,  5.4717,  0.1510, 38.2274, 0.152E-13
  76752313,3,  0.1031, 888,  8.8897,  5.0946,  0.4462, 93.6085, 0.255E-14
  76756896,3,  0.0627, 912,  9.2489,  8.7622,  1.9812, 31.3038, 0.235E-13
  76757739,3,  0.1243, 958, 10.7363,  8.2314,  0.6623, 18.5981, 0.970E-13
  76758618,3,  0.0187, 958, 10.7363,  8.2314,  0.6623, 18.5981, 0.970E-13
  76762384,3,  0.0863, 958, 10.7363,  8.2314,  0.6623, 18.5981, 0.970E-13
  76766656,3,  0.0683, 958, 10.7363,  8.2314,  0.6623, 18.5981, 0.970E-13
  76767009,3,  0.0499, 981,  9.6709,  4.2289,  0.4766, 93.1963, 0.289E-14
  76772133,3,  0.5826, 853, 10.5991,  4.6106,  0.5831, 21.7183, 0.669E-13
  76773295,3,  0.0788, 261,  4.2905,  1.8817,  0.1038, 30.5215, 0.787E-14
  76778594,3,  0.0693, 865,  8.0495,  8.8560,  0.2338, 50.0916, 0.360E-14
  76780614,3,  0.0879, 735,  8.5361,  2.5228,  0.8486, 50.8416, 0.105E-13
  76780662,3,  0.1259, 853, 10.5991,  4.6106,  0.5831, 21.7183, 0.669E-13
  76781607,3,  0.0334, 900, 10.7861,  2.6944,  2.0177, 31.3633, 0.341E-13
  76782191,3,  0.1393, 958, 10.7363,  8.2314,  0.6623, 18.5981, 0.970E-13
  76783887,3,  0.0417, 719,  8.0215,  1.8046,  4.4295, 57.4328, 0.979E-14
  76784472,3,  0.1103, 958, 10.7363,  8.2314,  0.6623, 18.5981, 0.970E-13
  76789791,3,  0.0912, 570,  7.9453,  2.8568,  0.5376, 54.4928, 0.854E-14
  76792479,3,  0.0830, 605,  8.1931,  1.6117,  4.5981, 57.3332, 0.106E-13
  76792639,3,  0.2223, 604,  8.0738,  1.1271,  0.3587, 21.8981, 0.244E-13
  76792676,3,  0.1332, 548,  5.0725,  1.0153,  0.1384, 26.3856, 0.296E-13
  76794136,3,  0.1052, 433,  8.4851,  6.3036,  0.7777, 30.5957, 0.155E-13
  76795110,3,  0.0001, 874,  9.4868,  3.5144,  0.4858, 42.7582, 0.137E-13
  76796275,3,  0.0920, 992,  9.0782,  4.8351,  0.3576, 72.3647, 0.254E-14
  76802187,3,  0.1823, 964,  8.1560,  8.2351,  1.2569, 18.2446, 0.444E-13
  76802782,3,  0.0326, 802,  5.4222,  2.9865,  0.2189, 12.2410, 0.594E-13
  76803367,3,  0.2146, 912,  9.2489,  8.7622,  1.9812, 31.3038, 0.235E-13
  76803790,3,  0.2179, 612,  5.6559,  5.2837,  0.1106, 53.1298, 0.392E-14
  76808377,3,  0.0530, 986,  7.6827,  2.2682,  1.7072, 38.7145, 0.210E-13
  76808732,3,  0.0886, 317,  8.8601,  1.6734,  3.6374, 58.1473, 0.996E-14
  76810545,3,  0.1461, 958, 10.7363,  8.2314,  0.6623, 18.5981, 0.970E-13
  76811202,3,  0.0534, 986,  7.6827,  2.2682,  1.7072, 38.7145, 0.210E-13
  76811881,3,  0.0310, 954,  7.1552, 10.0353,  0.3705, 47.3038, 0.463E-14
  76813109,3,  0.0521, 545,  7.5845,  2.1084,  6.1429, 54.6594, 0.880E-14
  76813371,3,  0.1547, 575,  7.7414,  8.4876,  0.9196, 13.7285, 0.831E-13
  76815846,3,  0.0826, 802,  5.4222,  2.9865,  0.2189, 12.2410, 0.594E-13
  76816963,3,  0.0316, 958, 10.7363,  8.2314,  0.6623, 18.5981, 0.970E-13
  76823758,3,  0.4361, 648,  5.8835,  3.2190,  0.1661, 23.9503, 0.304E-13
  76824295,3,  0.1296, 570,  7.9453,  2.8568,  0.5376, 54.4928, 0.854E-14
  76824319,3,  0.1050, 900, 10.7861,  2.6944,  2.0177, 31.3633, 0.341E-13
  76825367,3,  0.0687, 979,  8.2395,  3.2381,  0.1645, 93.9693, 0.261E-14
  76827270,3,  0.0406, 287, 10.0857,  8.3486,  3.6524, 20.0179, 0.562E-13
  76829195,3,  0.1769, 907,  6.9120,  7.5337,  1.8771, 20.7282, 0.317E-13
  76831754,3,  0.0150, 771,  7.1322,  3.4815,  1.4544, 67.5525, 0.571E-14
  76836169,3,  0.0691, 638,  5.2744,  5.7021,  0.1264, 42.3670, 0.453E-14
  76840101,3,  0.1290, 651,  9.0047,  2.4328,  5.5811, 26.0670, 0.570E-13
  76843866,3,  0.0431, 981,  9.6709,  4.2289,  0.4766, 93.1963, 0.289E-14
  76845823,3,  0.0138, 853, 10.5991,  4.6106,  0.5831, 21.7183, 0.669E-13
  76849654,3,  0.1305, 986,  7.6827,  2.2682,  1.7072, 38.7145, 0.210E-13
  76851297,3,  0.3934, 735,  8.5361,  2.5228,  0.8486, 50.8416, 0.105E-13
  76852040,3,  0.0081, 962,  7.5062,  6.7677,  0.2141, 17.2969, 0.432E-13
  76853288,3,  0.5144, 639,  9.3833,  2.7198,  0.9642, 41.5601, 0.132E-13
  76855228,3,  0.5913, 958, 10.7363,  8.2314,  0.6623, 18.5981, 0.970E-13
  76856482,3,  0.1762, 927,  6.4050,  3.1550,  0.1340, 23.8365, 0.315E-13
  76860900,3,  0.2152, 912,  9.2489,  8.7622,  1.9812, 31.3038, 0.235E-13
  76865245,3,  0.0830, 958, 10.7363,  8.2314,  0.6623, 18.5981, 0.970E-13
  76867145,3,  0.0099, 966,  9.9119,  6.4980,  0.1951, 18.7848, 0.465E-13
  76873411,3,  0.1207, 986,  7.6827,  2.2682,  1.7072, 38.7145, 0.210E-13
  76875114,3,  0.6740, 984,  3.9340,  2.2004,  0.1850, 55.9118, 0.268E-14
  76875772,3,  0.2361, 799,  7.1336,  5.4717,  0.1510, 38.2274, 0.152E-13
  76880442,3,  0.2963, 964,  8.1560,  8.2351,  1.2569, 18.2446, 0.444E-13
  76880528,3,  0.1131, 918, 10.7633,  2.9044,  0.1653, 31.9615, 0.117E-13
  76881004,3,  0.1188, 659,  9.8276,  1.9998,  1.5994, 44.4668, 0.226E-13
  76882944,3,  0.0097, 973,  4.4152,  2.1127,  0.1753, 63.8051, 0.356E-14
  76884015,3,  0.0059, 320,  6.1046,  2.0270,  1.6722, 19.3759, 0.754E-13
  76893871,3,  0.1283, 935,  6.6964,  5.5585,  0.5641, 22.2714, 0.256E-13
  76894657,3,  1.1100, 606,  7.0034,  7.3988,  0.3931, 50.6142, 0.419E-14
  76896338,3,  0.1790, 965,  7.6644,  2.5606,  0.7794, 38.2697, 0.130E-13
  76897209,3,  0.6324, 321,  9.7596,  7.7227,  3.2616, 17.9844, 0.528E-13
  76897871,3,  0.2376, 642,  6.6578,  8.5523,  0.6737, 14.5148, 0.559E-13
  76899858,3,  0.2656, 913,  9.3303,  4.2403,  0.3801, 88.7042, 0.256E-14
  76901867,3,  0.0781, 770,  7.7964,  9.2226,  0.2585, 41.2775, 0.372E-14
  76908093,3,  0.0781, 625, 10.4032,  7.4726,  3.1021, 83.0855, 0.278E-14
  76917141,3,  1.1415, 685,  7.9386,  4.3231,  2.5135, 31.6102, 0.186E-13
  76919375,3,  0.0374, 986,  7.6827,  2.2682,  1.7072, 38.7145, 0.210E-13
  76922210,3,  0.0116, 948,  7.1375,  3.4325,  1.1729, 30.8699, 0.150E-13
  76924329,3,  0.1415, 786,  8.9469,  2.6664,  0.3716, 52.7839, 0.679E-14
  76924858,3,  0.0772, 557,  8.5488,  6.4965,  0.1399,  8.1333, 0.779E-13
  76926387,3,  0.0678, 958, 10.7363,  8.2314,  0.6623, 18.5981, 0.970E-13
  76932092,3,  0.0931, 912,  9.2489,  8.7622,  1.9812, 31.3038, 0.235E-13
  76932163,3,  0.0784, 914,  4.4722,  2.2303,  0.5190, 42.1253, 0.972E-14
  76937095,3,  0.2279, 979,  8.2395,  3.2381,  0.1645, 93.9693, 0.261E-14
  76938357,3,  0.0024, 829,  5.8104,  3.0746,  0.2486, 13.7084, 0.549E-13
  76938671,3,  0.1581, 984,  3.9340,  2.2004,  0.1850, 55.9118, 0.268E-14
  76940589,3,  0.0276, 964,  8.1560,  8.2351,  1.2569, 18.2446, 0.444E-13
  76942826,3,  0.0940, 475,  7.4930,  9.1090,  1.0194, 19.1214, 0.425E-13
  76948186,3,  0.0501, 958, 10.7363,  8.2314,  0.6623, 18.5981, 0.970E-13
  76955374,3,  0.0988, 888,  8.8897,  5.0946,  0.4462, 93.6085, 0.255E-14
  76957581,3,  0.1716, 877,  7.5270,  5.8398,  0.5096, 24.7447, 0.252E-13
  76960309,3,  0.7901, 659,  9.8276,  1.9998,  1.5994, 44.4668, 0.226E-13
  76967484,3,  0.4400, 506,  4.5308,  2.9501,  0.1998, 29.0055, 0.130E-13
  76971408,3,  0.0110, 928,  6.4616,  5.8610,  0.1942, 17.2608, 0.428E-13
  76974640,3,  0.3124, 986,  7.6827,  2.2682,  1.7072, 38.7145, 0.210E-13
  76977395,3,  0.0515, 986,  7.6827,  2.2682,  1.7072, 38.7145, 0.210E-13
  76977972,3,  0.0738, 981,  9.6709,  4.2289,  0.4766, 93.1963, 0.289E-14
  76979241,3,  0.1311, 986,  7.6827,  2.2682,  1.7072, 38.7145, 0.210E-13
  76979850,3,  0.0858, 570,  7.9453,  2.8568,  0.5376, 54.4928, 0.854E-14
  76982214,3,  0.2687, 958, 10.7363,  8.2314,  0.6623, 18.5981, 0.970E-13
  76984517,3,  0.1545, 981,  9.6709,  4.2289,  0.4766, 93.1963, 0.289E-14
  76986960,3,  0.2007, 799,  7.1336,  5.4717,  0.1510, 38.2274, 0.152E-13
  76989048,3,  0.0083, 877,  7.5270,  5.8398,  0.5096, 24.7447, 0.252E-13
  76989463,3,  0.3337, 340,  5.8152,  7.0865,  0.0722,  8.4475, 0.596E-13
  76991972,3,  0.0282, 930,  7.2385,  1.2472,  0.3416, 21.8232, 0.249E-13
  76998845,3,  0.2540, 659,  9.8276,  1.9998,  1.5994, 44.4668, 0.226E-13
  77000160,3,  0.2622, 735,  8.5361,  2.5228,  0.8486, 50.8416, 0.105E-13
  77002520,3,  0.0236, 914,  4.4722,  2.2303,  0.5190, 42.1253, 0.972E-14
  77007129,3,  0.0575, 548,  5.0725,  1.0153,  0.1384, 26.3856, 0.296E-13
  77009315,3,  0.0057, 958, 10.7363,  8.2314,  0.6623, 18.5981, 0.970E-13
  77009638,3,  0.0404, 853, 10.5991,  4.6106,  0.5831, 21.7183, 0.669E-13
  77011737,3,  0.1227, 992,  9.0782,  4.8351,  0.3576, 72.3647, 0.254E-14
  77013770,3,  1.1120, 650,  6.2645,  1.6911,  0.7633, 85.7795, 0.416E-14
  77014812,3,  0.0973, 958, 10.7363,  8.2314,  0.6623, 18.5981, 0.970E-13
  77021052,3,  0.0625, 958, 10.7363,  8.2314,  0.6623, 18.5981, 0.970E-13
  77024191,3,  0.0692, 320,  6.1046,  2.0270,  1.6722, 19.3759, 0.754E-13
  77025804,3,  0.1665, 661,  8.0553,  4.9290,  1.6364, 16.9487, 0.587E-13
  77026323,3,  1.2012, 679,  8.6422,  2.2796,  7.1864, 69.9518, 0.577E-14
  77026798,3,  0.1035, 958, 10.7363,  8.2314,  0.6623, 18.5981, 0.970E-13
  77030366,3,  0.0129, 133,  8.8842,  1.7457,  3.4315, 55.2515, 0.842E-14
  77031628,3,  0.2859, 958, 10.7363,  8.2314,  0.6623, 18.5981, 0.970E-13
  77031916,3,  0.2666, 575,  7.7414,  8.4876,  0.9196, 13.7285, 0.831E-13
  77031973,3,  0.2664, 958, 10.7363,  8.2314,  0.6623, 18.5981, 0.970E-13
  77033938,3,  0.0815, 813,  7.0033,  8.0264,  0.2030, 16.7629, 0.336E-13
  77034161,3,  0.1462, 958, 10.7363,  8.2314,  0.6623, 18.5981, 0.970E-13
  77035380,3,  0.0875, 499,  9.2661,  2.2971,  2.3892, 81.7935, 0.277E-14
  77039499,3,  0.1213, 958, 10.7363,  8.2314,  0.6623, 18.5981, 0.970E-13
  77042088,3,  0.2256, 792,  5.8385,  3.6977,  0.2347, 12.7546, 0.519E-13
  77046588,3,  0.0933, 639,  9.3833,  2.7198,  0.9642, 41.5601, 0.132E-13
  77047507,3,  0.2294, 489,  6.3493,  5.7052,  0.2245, 20.7260, 0.254E-13
  77048903,3,  0.1022, 799,  7.1336,  5.4717,  0.1510, 38.2274, 0.152E-13
  77049233,3,  0.0365, 895, 10.5530,  7.4404,  0.7902, 76.2025, 0.441E-14
  77050641,3,  0.8221, 908,  6.2084,  3.7452,  0.2087, 77.8345, 0.236E-14
  77051247,3,  0.0681, 986,  7.6827,  2.2682,  1.7072, 38.7145, 0.210E-13
  77053729,3,  0.0113, 882,  7.9542,  8.3332,  0.5025, 24.2239, 0.203E-13
  77057574,3,  0.0462, 912,  9.2489,  8.7622,  1.9812, 31.3038, 0.235E-13
  77058127,3,  0.1979, 427,  7.8223, 10.0312,  0.4417, 21.9632, 0.204E-13
  77065317,3,  0.0064, 961,  6.1171,  4.6767,  0.2371, 17.3406, 0.427E-13
  77065657,3,  0.0069, 126,  9.9608,  7.0315,  4.2900, 16.9793, 0.588E-13
  77070252,3,  0.7904, 548,  5.0725,  1.0153,  0.1384, 26.3856, 0.296E-13
  77072321,3,  1.1325, 373,  5.1708,  1.8975,  1.4383, 14.6520, 0.627E-13
  77076095,3,  0.0013, 927,  6.4050,  3.1550,  0.1340, 23.8365, 0.315E-13
  77077114,3,  0.0445, 338, 10.1448,  1.7568,  4.0826, 51.5407, 0.882E-14
  77080343,3,  0.0697, 912,  9.2489,  8.7622,  1.9812, 31.3038, 0.235E-13
  77082120,3,  0.3501, 853, 10.5991,  4.6106,  0.5831, 21.7183, 0.669E-13
  77083108,3,  0.3338, 168,  7.7142,  3.2707,  1.8300, 32.0048, 0.132E-13
  77084275,3,  0.1354, 974,  8.7518,  5.1021,  0.3818, 91.7322, 0.262E-14
  77086480,3,  0.0824, 570,  7.9453,  2.8568,  0.5376, 54.4928, 0.854E-14
  77086913,3,  0.2310, 591,  3.6939,  1.9145,  1.1666, 15.7303, 0.408E-13
  77088783,3,  0.1452, 981,  9.6709,  4.2289,  0.4766, 93.1963, 0.289E-14
  77091750,3,  0.0159, 278,  4.9849,  6.0671,  0.2965, 27.6954, 0.638E-14
  77092046,3,  0.1729, 945,  6.0419,  7.7415,  0.2209, 12.8850, 0.436E-13
  77099278,3,  0.1753, 853, 10.5991,  4.6106,  0.5831, 21.7183, 0.669E-13
  77099476,3,  0.2260, 986,  7.6827,  2.2682,  1.7072, 38.7145, 0.210E-13
  77099863,3,  0.2325, 986,  7.6827,  2.2682,  1.7072, 38.7145, 0.210E-13
  77102723,3,  0.1150, 900, 10.7861,  2.6944,  2.0177, 31.3633, 0.341E-13
  77107029,3,  0.0942, 735,  8.5361,  2.5228,  0.8486, 50.8416, 0.105E-13
  77108839,3,  0.0268, 799,  7.1336,  5.4717,  0.1510, 38.2274, 0.152E-13
  77112792,3,  0.0055, 958, 10.7363,  8.2314,  0.6623, 18.5981, 0.970E-13
  77113458,3,  0.0114, 981,  9.6709,  4.2289,  0.4766, 93.1963, 0.289E-14
  77115694,3,  0.0021, 986,  7.6827,  2.2682,  1.7072, 38.7145, 0.210E-13
  77115768,3,  0.1228, 430,  7.3847,  9.0085,  1.3444, 17.2644, 0.454E-13
  77116485,3,  0.1126, 570,  7.9453,  2.8568,  0.5376, 54.4928, 0.854E-14
  77120408,3,  0.6765, 799,  7.1336,  5.4717,  0.1510, 38.2274, 0.152E-13
  77123396,3,  0.0361, 958, 10.7363,  8.2314,  0.6623, 18.5981, 0.970E-13
  77124144,3,  0.1593, 853, 10.5991,  4.6106,  0.5831, 21.7183, 0.669E-13
  77127889,3,  0.1160, 819,  9.3791,  7.2870,  0.2636, 44.9222, 0.418E-14
  77128442,3,  0.2825, 962,  7.5062,  6.7677,  0.2141, 17.2969, 0.432E-13
  77132217,3,  0.1747, 801,  7.4119,  1.5891,  4.7343, 56.0676, 0.103E-13
  77146441,3,  0.6735, 735,  8.5361,  2.5228,  0.8486, 50.8416, 0.105E-13
  77156878,3,  0.0387, 771,  7.1322,  3.4815,  1.4544, 67.5525, 0.571E-14
  77159553,3,  0.8268, 912,  9.2489,  8.7622,  1.9812, 31.3038, 0.235E-13
  77162280,3,  0.1270, 799,  7.1336,  5.4717,  0.1510, 38.2274, 0.152E-13
  77165838,3,  0.0125, 914,  4.4722,  2.2303,  0.5190, 42.1253, 0.972E-14
  77166574,3,  0.4397, 799,  7.1336,  5.4717,  0.1510, 38.2274, 0.152E-13
  77167770,3,  0.1700, 853, 10.5991,  4.6106,  0.5831, 21.7183, 0.669E-13
  77168969,3,  0.2960, 821,  7.3894,  5.2863,  0.3320, 53.5018, 0.461E-14
  77174047,3,  0.2222, 502,  7.0154,  8.6705,  0.8916, 36.5702, 0.790E-14
  77179741,3,  0.0325, 734,  6.8292,  3.0695,  0.1832, 89.5767, 0.264E-14
  77182653,3,  0.0165, 734,  6.8292,  3.0695,  0.1832, 89.5767, 0.264E-14
  77183820,3,  0.0899, 853, 10.5991,  4.6106,  0.5831, 21.7183, 0.669E-13
  77190974,3,  0.0261, 509,  9.3647,  8.0657,  3.3640, 99.0226, 0.217E-14
  77196221,3,  0.5116, 986,  7.6827,  2.2682,  1.7072, 38.7145, 0.210E-13
  77196614,3,  0.3415, 489,  6.3493,  5.7052,  0.2245, 20.7260, 0.254E-13
  77198719,3,  0.0098, 588,  4.8129,  3.0288,  0.2304, 11.5069, 0.614E-13
  77201425,3,  0.1705, 122,  9.0018,  8.8392,  4.2037, 20.1405, 0.615E-13
  77204617,3,  0.0231, 382,  7.9087,  8.0518,  0.4774, 27.7144, 0.197E-13
  77213115,3,  0.3282, 675,  7.1224,  6.0016,  0.4592, 44.8356, 0.452E-14
  77217673,3,  0.1034, 639,  9.3833,  2.7198,  0.9642, 41.5601, 0.132E-13
  77225220,3,  0.4025, 907,  6.9120,  7.5337,  1.8771, 20.7282, 0.317E-13
  77230757,3,  0.0785, 791,  9.6943,  6.8393,  0.2414, 17.7915, 0.489E-13
  77233887,3,  0.0706, 480,  9.6433,  2.3865,  0.2585, 38.0361, 0.140E-13
  77234822,3,  0.0380,  74,  8.0359,  2.0560,  0.1714, 54.2490, 0.345E-14
  77235313,3,  0.0799, 912,  9.2489,  8.7622,  1.9812, 31.3038, 0.235E-13
  77239474,3,  0.1087, 104,  6.2890,  3.3953,  0.2561, 13.3816, 0.508E-13
  77244126,3,  0.0389, 735,  8.5361,  2.5228,  0.8486, 50.8416, 0.105E-13
  77245550,3,  0.1039, 890,  8.9542,  1.7413,  3.8678, 63.3275, 0.871E-14
  77246250,3,  0.2649, 791,  9.6943,  6.8393,  0.2414, 17.7915, 0.489E-13
  77248243,3,  0.0149, 853, 10.5991,  4.6106,  0.5831, 21.7183, 0.669E-13
  77249989,3,  0.0720, 958, 10.7363,  8.2314,  0.6623, 18.5981, 0.970E-13
  77251965,3,  0.0989, 927,  6.4050,  3.1550,  0.1340, 23.8365, 0.315E-13
  77252510,3,  0.1234, 958, 10.7363,  8.2314,  0.6623, 18.5981, 0.970E-13
  77252521,3,  0.0320, 962,  7.5062,  6.7677,  0.2141, 17.2969, 0.432E-13
  77252669,3,  0.0965, 908,  6.2084,  3.7452,  0.2087, 77.8345, 0.236E-14
  77255477,3,  0.1132, 685,  7.9386,  4.3231,  2.5135, 31.6102, 0.186E-13
  77263470,3,  0.0234, 489,  6.3493,  5.7052,  0.2245, 20.7260, 0.254E-13
  77270107,3,  0.0331, 958, 10.7363,  8.2314,  0.6623, 18.5981, 0.970E-13
  77271520,3,  0.0785, 320,  6.1046,  2.0270,  1.6722, 19.3759, 0.754E-13
  77279034,3,  0.4553, 888,  8.8897,  5.0946,  0.4462, 93.6085, 0.255E-14
  77279559,3,  0.0284, 769,  3.7042,  1.8899,  0.9731, 16.7896, 0.448E-13
  77281545,3,  0.0546, 966,  9.9119,  6.4980,  0.1951, 18.7848, 0.465E-13
  77286194,3,  0.0102, 578,  7.9594,  4.3973,  0.1171, 23.5854, 0.836E-14
  77291566,3,  0.6414, 317,  8.8601,  1.6734,  3.6374, 58.1473, 0.996E-14
  77293611,3,  0.1856, 735,  8.5361,  2.5228,  0.8486, 50.8416, 0.105E-13
  77314371,3,  0.2089, 320,  6.1046,  2.0270,  1.6722, 19.3759, 0.754E-13
  77314787,3,  0.5237, 697,  9.0049,  3.3270,  0.1073, 55.5384, 0.386E-14
  77316158,3,  0.0412, 712,  4.2930,  1.7727,  1.0747, 25.2412, 0.270E-13
  77316325,3,  0.0688, 570,  7.9453,  2.8568,  0.5376, 54.4928, 0.854E-14
  77317400,3,  0.2368, 908,  6.2084,  3.7452,  0.2087, 77.8345, 0.236E-14
  77320573,3,  0.0488, 747,  9.2317,  3.6448,  0.8454, 12.9830, 0.756E-13
  77325645,3,  0.1157, 771,  7.1322,  3.4815,  1.4544, 67.5525, 0.571E-14
  77326076,3,  0.4373, 965,  7.6644,  2.5606,  0.7794, 38.2697, 0.130E-13
  77333812,3,  0.6428, 958, 10.7363,  8.2314,  0.6623, 18.5981, 0.970E-13
  77338930,3,  0.1184, 900, 10.7861,  2.6944,  2.0177, 31.3633, 0.341E-13
  77341906,3,  0.2683, 146,  5.7930,  3.3175,  0.2122, 12.6817, 0.574E-13
  77343588,3,  0.5188, 754,  7.6480,  5.6693,  1.4288, 55.3524, 0.556E-14
  77345592,3,  0.0686, 895, 10.5530,  7.4404,  0.7902, 76.2025, 0.441E-14
  77348423,3,  0.2774, 927,  6.4050,  3.1550,  0.1340, 23.8365, 0.315E-13
  77348724,3,  0.0872, 974,  8.7518,  5.1021,  0.3818, 91.7322, 0.262E-14
  77353246,3,  0.1504, 799,  7.1336,  5.4717,  0.1510, 38.2274, 0.152E-13
  77354116,3,  0.0201, 981,  9.6709,  4.2289,  0.4766, 93.1963, 0.289E-14
