object_id,submodel,sim_av,non1a_template_index
  61260119,1,   0, 234
  61262673,1,   0, 104
  61263368,1,   0, 105
  61263803,1,   0, 104
  61265613,1,   0, 101
  61266397,1,   0, 105
  61267463,1,   0, 234
  61267803,1,   0, 234
  61268976,1,   0, 202
  61270790,1,   0, 203
  61280936,1,   0, 202
  61281787,1,   0,  22
  61283688,1,   0, 203
  61285515,1,   0, 203
  61289484,1,   0, 212
  61291397,1,   0, 218
  61291484,1,   0, 218
  61291638,1,   0, 102
  61296108,1,   0, 203
  61298619,1,   0, 102
  61303301,1,   0, 203
  61309877,1,   0, 234
  61314498,1,   0, 104
  61317399,1,   0, 202
  61318025,1,   0, 105
  61319104,1,   0, 102
  61320350,1,   0, 212
  61320414,1,   0, 104
  61322182,1,   0, 202
  61323064,1,   0, 234
  61325993,1,   0, 105
  61330144,1,   0, 202
  61335787,1,   0, 202
  61335827,1,   0, 203
  61336841,1,   0, 104
  61337339,1,   0, 103
  61339544,1,   0, 205
  61343161,1,   0, 202
  61343304,1,   0, 205
  61343400,1,   0, 203
  61343501,1,   0, 103
  61343871,1,   0, 105
  61349820,1,   0, 105
  61349985,1,   0, 203
  61352693,1,   0, 212
  61358566,1,   0, 203
  61359229,1,   0, 203
  61360426,1,   0, 101
  61361299,1,   0, 203
  61363931,1,   0, 205
  61367864,1,   0, 212
  61368207,1,   0, 234
  61370477,1,   0, 203
  61370693,1,   0, 218
  61371303,1,   0, 234
  61372760,1,   0, 234
  61373260,1,   0, 104
  61375123,1,   0, 203
  61375622,1,   0, 105
  61380084,1,   0, 202
  61381298,1,   0, 202
  61382906,1,   0, 203
  61384211,1,   0, 212
  61385646,1,   0, 212
  61386641,1,   0, 203
  61394265,1,   0, 212
  61394379,1,   0, 203
  61395071,1,   0, 205
  61395279,1,   0, 218
  61396204,1,   0,  22
  61398190,1,   0, 101
  61399797,1,   0,  22
  61400899,1,   0, 103
  61401454,1,   0, 105
  61402526,1,   0, 234
  61404287,1,   0, 234
  61406022,1,   0, 212
  61406090,1,   0, 103
  61407352,1,   0, 212
  61409948,1,   0, 218
  61410141,1,   0, 212
  61416679,1,   0, 103
  61418863,1,   0, 202
  61420515,1,   0, 217
  61423889,1,   0, 202
  61426951,1,   0, 105
  61427233,1,   0, 205
  61428510,1,   0, 203
  61430034,1,   0, 234
  61433089,1,   0, 202
  61434825,1,   0, 203
  61437763,1,   0, 205
  61437881,1,   0, 105
  61440666,1,   0, 104
  61441750,1,   0, 104
  61442145,1,   0, 104
  61443909,1,   0, 101
  61447802,1,   0, 103
  61448141,1,   0, 203
  61452246,1,   0, 202
  61453513,1,   0, 105
  61453677,1,   0, 218
  61453730,1,   0, 203
  61459408,1,   0, 102
  61459428,1,   0, 105
  61463234,1,   0, 105
  61468521,1,   0, 218
  61474497,1,   0, 218
  61475884,1,   0, 105
  61476898,1,   0, 103
  61477005,1,   0, 218
  61477954,1,   0, 103
  61479107,1,   0, 103
  61480264,1,   0, 103
  61482550,1,   0, 203
  61484187,1,   0, 218
  61484971,1,   0, 212
  61488563,1,   0, 202
  61492414,1,   0, 101
  61494152,1,   0, 103
  61494902,1,   0, 218
  61494998,1,   0, 202
  61498869,1,   0, 202
  61499804,1,   0, 218
  61499936,1,   0, 104
  61504534,1,   0, 202
  61505634,1,   0, 203
  61509993,1,   0, 101
  61511248,1,   0, 234
  61512270,1,   0, 101
  61513023,1,   0, 101
  61516203,1,   0, 203
  61517513,1,   0, 104
  61518356,1,   0, 218
  61518610,1,   0, 101
  61531265,1,   0,  22
  61532938,1,   0, 202
  61533010,1,   0, 203
  61533062,1,   0, 234
  61541852,1,   0, 105
  61542777,1,   0, 202
  61544158,1,   0, 203
  61545507,1,   0, 217
  61546230,1,   0, 203
  61546624,1,   0, 202
  61546831,1,   0, 217
  61548456,1,   0, 212
  61549487,1,   0, 203
  61552583,1,   0, 218
  61554046,1,   0, 218
  61555141,1,   0, 104
  61558151,1,   0, 234
  61562975,1,   0, 218
  61563269,1,   0, 218
  61563798,1,   0, 203
  61567446,1,   0, 202
  61574131,1,   0, 103
  61581131,1,   0, 202
  61581469,1,   0, 234
  61586315,1,   0, 202
  61589468,1,   0, 203
  61589648,1,   0, 101
  61592367,1,   0, 234
  61592651,1,   0, 218
  61595569,1,   0, 202
  61596084,1,   0, 202
  61597156,1,   0, 202
  61598421,1,   0, 203
  61599973,1,   0, 234
  61601713,1,   0, 203
  61606254,1,   0, 202
  61609553,1,   0, 212
  61609755,1,   0, 234
  61610341,1,   0, 104
  61611574,1,   0, 104
  61613211,1,   0, 103
  61617774,1,   0, 205
  61619352,1,   0, 103
  61619460,1,   0, 104
  61619564,1,   0, 105
  61620119,1,   0, 234
  61620419,1,   0, 202
  61620949,1,   0, 203
  61621767,1,   0, 234
  61624786,1,   0, 205
  61625315,1,   0, 202
  61625659,1,   0, 104
  61628966,1,   0, 212
  61629549,1,   0, 218
  61634173,1,   0, 203
  61635549,1,   0, 234
  61635916,1,   0, 203
  61638966,1,   0, 105
  61639481,1,   0, 102
  61646738,1,   0, 105
  61652236,1,   0, 105
  61653312,1,   0, 202
  61654953,1,   0, 202
  61656526,1,   0, 203
  61656840,1,   0, 105
  61657482,1,   0, 212
  61665813,1,   0, 212
  61666121,1,   0, 101
  61666601,1,   0, 218
  61669794,1,   0, 103
  61671177,1,   0, 202
  61673110,1,   0, 234
  61673296,1,   0, 103
  61676499,1,   0, 202
  61677086,1,   0, 105
  61678094,1,   0, 234
  61678363,1,   0, 103
  61680348,1,   0, 203
  61682275,1,   0, 205
  61684097,1,   0, 212
  61687394,1,   0, 203
  61687481,1,   0, 203
  61689446,1,   0, 212
  61690276,1,   0, 105
  61692936,1,   0, 218
  61693761,1,   0, 203
  61700198,1,   0, 105
  61702224,1,   0, 203
  61702826,1,   0, 212
  61703104,1,   0, 212
  61707533,1,   0, 202
  61707860,1,   0, 105
  61708236,1,   0, 218
  61709961,1,   0, 218
  61712422,1,   0, 202
  61716623,1,   0, 218
  61717330,1,   0, 205
  61717650,1,   0, 103
  61719879,1,   0, 102
  61722998,1,   0, 202
  61724844,1,   0, 202
  61726141,1,   0, 105
  61729450,1,   0, 218
  61734455,1,   0, 212
  61735467,1,   0, 105
  61742605,1,   0, 218
  61754359,1,   0, 218
  61755344,1,   0, 212
  61759394,1,   0, 234
  61765864,1,   0, 203
  61766557,1,   0, 234
  61766675,1,   0, 234
  61767464,1,   0, 101
  61769141,1,   0, 102
  61773524,1,   0, 104
  61775850,1,   0, 205
  61777233,1,   0, 212
  61780205,1,   0, 217
  61782427,1,   0, 203
  61782502,1,   0, 103
  61783699,1,   0, 105
  61786347,1,   0, 212
  61789860,1,   0, 104
  61792025,1,   0, 104
  61793974,1,   0, 104
  61798156,1,   0, 218
  61800402,1,   0, 202
  61801985,1,   0, 218
  61802837,1,   0, 205
  61804706,1,   0, 218
  61808169,1,   0, 203
  61809284,1,   0, 203
  61810202,1,   0, 104
  61810363,1,   0, 105
  61811011,1,   0, 102
  61811385,1,   0, 212
  61812828,1,   0, 103
  61812835,1,   0, 103
  61814120,1,   0, 218
  61816550,1,   0, 234
  61819364,1,   0, 104
  61819634,1,   0, 103
  61821710,1,   0, 103
  61821753,1,   0, 234
  61825617,1,   0, 205
  61828424,1,   0, 218
  61828461,1,   0, 203
  61828976,1,   0, 205
  61829315,1,   0, 212
  61836028,1,   0, 203
  61838083,1,   0, 104
  61842578,1,   0, 205
  61842579,1,   0, 234
  61843612,1,   0, 203
  61848238,1,   0, 202
  61850872,1,   0, 234
  61851866,1,   0, 234
  61854569,1,   0, 202
  61854806,1,   0, 202
  61859927,1,   0, 103
  61860513,1,   0, 234
  61861590,1,   0, 105
  61862771,1,   0, 218
  61864778,1,   0, 103
  61867551,1,   0, 104
  61868681,1,   0, 212
  61870403,1,   0, 101
  61871657,1,   0, 102
  61872857,1,   0, 104
  61875592,1,   0, 203
  61879181,1,   0, 218
  61880171,1,   0, 202
  61882098,1,   0, 234
  61884196,1,   0, 104
  61885122,1,   0, 212
  61888724,1,   0, 217
  61890736,1,   0, 103
  61891370,1,   0, 202
  61894000,1,   0, 103
  61896398,1,   0, 104
  61898010,1,   0, 203
  61903714,1,   0, 202
  61906052,1,   0, 205
  61906168,1,   0, 203
  61906313,1,   0, 218
  61906608,1,   0, 105
  61909406,1,   0, 218
  61909519,1,   0, 101
  61910348,1,   0, 202
  61912502,1,   0, 212
  61914936,1,   0, 218
  61917866,1,   0, 234
  61918132,1,   0, 218
  61918336,1,   0, 218
  61919876,1,   0, 103
  61919944,1,   0, 104
  61921397,1,   0, 203
  61923735,1,   0, 202
  61924451,1,   0, 202
  61925342,1,   0, 104
  61925537,1,   0, 103
  61927237,1,   0, 218
  61931588,1,   0, 218
  61932966,1,   0, 218
  61933616,1,   0, 101
  61938125,1,   0, 218
  61939948,1,   0, 202
  61948345,1,   0, 103
  61948412,1,   0, 234
  61949266,1,   0, 202
  61950173,1,   0, 103
  61952746,1,   0, 202
  61953444,1,   0, 103
  61959267,1,   0, 212
  61962320,1,   0, 104
  61962953,1,   0, 101
  61966719,1,   0, 234
  61968632,1,   0, 218
  61970137,1,   0, 212
  61972719,1,   0, 102
  61973374,1,   0, 104
  61975204,1,   0, 203
  61984110,1,   0, 203
  61985327,1,   0, 202
  61990416,1,   0, 202
  61991141,1,   0, 101
  61992145,1,   0, 202
  61993387,1,   0, 203
  61998473,1,   0, 203
  61998784,1,   0, 218
  61998887,1,   0, 205
  62004925,1,   0, 103
  62006139,1,   0, 205
  62006883,1,   0, 234
  62007317,1,   0, 205
  62011111,1,   0, 203
  62013389,1,   0, 203
  62015881,1,   0, 203
  62016917,1,   0, 101
  62018213,1,   0, 212
  62019547,1,   0, 217
  62020507,1,   0, 234
  62020990,1,   0, 203
  62024993,1,   0, 218
  62025322,1,   0, 218
  62026381,1,   0, 218
  62028551,1,   0, 103
  62030029,1,   0, 203
  62030342,1,   0, 205
  62031159,1,   0, 102
  62034620,1,   0, 202
  62041522,1,   0, 102
  62045155,1,   0, 203
  62046484,1,   0, 103
  62048508,1,   0, 104
  62057860,1,   0, 212
  62059674,1,   0, 218
  62062882,1,   0, 212
  62067302,1,   0, 104
  62068436,1,   0, 202
  62068490,1,   0, 234
  62069907,1,   0, 101
  62074993,1,   0, 212
  62076105,1,   0, 104
  62083456,1,   0, 101
  62084065,1,   0, 203
  62084206,1,   0, 218
  62086382,1,   0, 103
  62094020,1,   0, 212
  62096342,1,   0, 104
  62096712,1,   0, 104
  62097679,1,   0, 202
  62100184,1,   0, 104
  62106146,1,   0, 103
  62106246,1,   0, 218
  62108998,1,   0, 205
  62115554,1,   0, 234
  62118149,1,   0, 202
  62118361,1,   0, 103
  62118635,1,   0, 202
  62118899,1,   0, 234
  62119564,1,   0, 203
  62121281,1,   0, 202
  62121941,1,   0, 203
  62123282,1,   0, 218
  62123710,1,   0, 101
  62125846,1,   0, 212
  62130809,1,   0, 105
  62131140,1,   0, 212
  62131858,1,   0, 105
  62134703,1,   0, 218
  62138226,1,   0, 103
  62139991,1,   0, 103
  62142857,1,   0, 104
  62142916,1,   0, 103
  62145065,1,   0, 212
  62145948,1,   0, 202
  62146798,1,   0, 103
  62147035,1,   0, 205
  62148785,1,   0, 103
  62149628,1,   0, 234
  62156448,1,   0, 103
  62156916,1,   0, 104
  62160050,1,   0, 218
  62160688,1,   0, 103
  62162077,1,   0, 104
  62163893,1,   0, 105
  62170045,1,   0, 103
  62172896,1,   0,  22
  62175602,1,   0, 218
  62176529,1,   0, 103
  62177828,1,   0, 205
  62184290,1,   0, 103
  62186710,1,   0, 105
  62187535,1,   0, 202
  62190483,1,   0, 217
  62193249,1,   0, 203
  62193935,1,   0, 234
  62196606,1,   0, 218
  62199237,1,   0, 234
  62199272,1,   0, 203
  62200907,1,   0, 103
  62203748,1,   0, 105
  62207079,1,   0, 103
  62207414,1,   0, 103
  62207636,1,   0, 203
  62207979,1,   0, 203
  62208533,1,   0, 103
  62210202,1,   0, 103
  62210252,1,   0, 234
  62215281,1,   0, 205
  62216356,1,   0, 203
  62216607,1,   0, 212
  62216891,1,   0, 203
  62217640,1,   0, 105
  62223156,1,   0, 202
  62223762,1,   0, 103
  62225787,1,   0, 218
  62231807,1,   0, 202
  62231829,1,   0, 202
  62231910,1,   0, 103
  62233358,1,   0, 105
  62233457,1,   0, 202
  62233491,1,   0, 203
  62235213,1,   0, 105
  62238363,1,   0, 104
  62239261,1,   0, 218
  62241975,1,   0, 202
  62243241,1,   0, 202
  62243807,1,   0, 202
  62244416,1,   0, 101
  62244585,1,   0, 103
  62245285,1,   0, 212
  62252626,1,   0, 234
  62254207,1,   0, 103
  62258247,1,   0, 203
  62260297,1,   0, 101
  62264423,1,   0, 212
  62265460,1,   0, 218
  62265837,1,   0, 103
  62266134,1,   0, 202
  62266303,1,   0, 217
  62267133,1,   0, 202
  62267804,1,   0, 212
  62271558,1,   0, 202
  62272667,1,   0, 234
  62276250,1,   0, 203
  62279091,1,   0, 104
  62281849,1,   0, 103
  62284061,1,   0, 212
  62284173,1,   0, 212
  62287263,1,   0, 203
  62288668,1,   0, 103
  62290109,1,   0, 104
  62291795,1,   0, 203
  62291878,1,   0, 202
  62297889,1,   0, 105
  62300076,1,   0, 217
  62304642,1,   0, 218
  62304832,1,   0, 203
  62309415,1,   0, 202
  62311216,1,   0, 105
  62316201,1,   0, 202
  62316454,1,   0, 105
  62316794,1,   0, 218
  62321964,1,   0, 104
  62323511,1,   0, 234
  62323765,1,   0, 105
  62324122,1,   0, 234
  62324840,1,   0, 218
  62327567,1,   0, 104
  62332881,1,   0, 212
  62333502,1,   0, 218
  62334059,1,   0, 218
  62334362,1,   0, 212
  62335410,1,   0, 205
  62335591,1,   0, 102
  62338677,1,   0, 105
  62339511,1,   0, 105
  62341502,1,   0, 104
  62348285,1,   0, 203
  62348814,1,   0, 103
  62352109,1,   0, 212
  62353291,1,   0, 203
  62355166,1,   0, 101
  62355550,1,   0, 212
  62358518,1,   0, 212
  62361581,1,   0, 234
  62362115,1,   0, 205
  62364807,1,   0, 104
  62367247,1,   0, 202
  62367704,1,   0, 234
  62368623,1,   0, 202
  62369391,1,   0, 202
  62373089,1,   0, 234
  62373218,1,   0, 234
  62373448,1,   0, 218
  62373530,1,   0, 202
  62379492,1,   0, 104
  62379700,1,   0, 102
  62381519,1,   0, 104
  62383442,1,   0, 105
  62384451,1,   0, 103
  62385559,1,   0, 101
  62387935,1,   0, 218
  62389432,1,   0, 105
  62391111,1,   0, 203
  62392904,1,   0, 104
  62397101,1,   0, 105
  62397543,1,   0, 234
  62398656,1,   0, 217
  62398953,1,   0, 105
  62400203,1,   0, 105
  62402343,1,   0, 205
  62403498,1,   0, 105
  62406277,1,   0, 104
  62409537,1,   0, 234
  62409600,1,   0, 212
  62412236,1,   0, 217
  62414787,1,   0, 212
  62422398,1,   0, 218
  62428001,1,   0, 203
  62428996,1,   0, 103
  62435262,1,   0, 105
  62435566,1,   0, 218
  62436486,1,   0, 203
  62437094,1,   0, 203
  62438142,1,   0, 205
  62442358,1,   0, 234
  62443175,1,   0, 105
  62447059,1,   0, 202
  62449354,1,   0, 105
  62449420,1,   0, 203
  62450387,1,   0, 234
  62452284,1,   0, 105
  62454474,1,   0, 104
  62455486,1,   0, 205
  62455737,1,   0, 101
  62457627,1,   0, 202
  62458741,1,   0, 103
  62459076,1,   0, 103
  62459581,1,   0, 203
  62465192,1,   0, 203
  62465957,1,   0, 103
  62466455,1,   0, 103
  62469087,1,   0, 105
  62470169,1,   0, 234
  62470777,1,   0, 218
  62470832,1,   0, 101
  62470973,1,   0, 104
  62475631,1,   0, 103
  62478615,1,   0, 103
  62479480,1,   0, 202
  62480076,1,   0, 104
  62481518,1,   0, 218
  62484503,1,   0, 212
  62485106,1,   0, 103
  62486896,1,   0, 104
  62491158,1,   0, 101
  62493944,1,   0, 104
  62495256,1,   0, 218
  62498125,1,   0, 202
  62501462,1,   0, 105
  62503389,1,   0, 218
  62506323,1,   0, 212
  62509697,1,   0, 202
  62510444,1,   0, 102
  62510608,1,   0, 234
  62513824,1,   0,  22
  62514453,1,   0, 103
  62517862,1,   0, 212
  62521047,1,   0, 218
  62523428,1,   0, 218
  62526889,1,   0, 218
  62528363,1,   0, 234
  62529029,1,   0, 101
  62529591,1,   0, 104
  62530161,1,   0, 104
  62530632,1,   0, 218
  62530669,1,   0, 202
  62531202,1,   0, 203
  62536647,1,   0, 105
  62539489,1,   0, 103
  62539866,1,   0, 105
  62543560,1,   0, 103
  62544835,1,   0, 104
  62547105,1,   0, 234
  62547318,1,   0, 103
  62551341,1,   0, 202
  62552059,1,   0, 212
  62555343,1,   0, 103
  62557939,1,   0, 104
  62558183,1,   0, 202
  62559962,1,   0, 105
  62562723,1,   0, 212
  62565776,1,   0, 105
  62567205,1,   0, 218
  62568105,1,   0, 104
  62571055,1,   0, 234
  62574045,1,   0, 105
  62577892,1,   0, 203
  62580052,1,   0, 103
  62582154,1,   0, 234
  62582395,1,   0, 103
  62582512,1,   0, 218
  62582929,1,   0, 203
  62600270,1,   0, 105
  62601992,1,   0, 202
  62602742,1,   0, 203
  62602909,1,   0, 202
  62603065,1,   0, 101
  62608178,1,   0, 218
  62608458,1,   0, 218
  62609785,1,   0, 101
  62610116,1,   0, 218
  62610303,1,   0, 103
  62610485,1,   0, 104
  62610704,1,   0, 217
  62611005,1,   0, 203
  62611461,1,   0, 103
  62613860,1,   0, 218
  62614777,1,   0,  22
  62618487,1,   0, 234
  62619188,1,   0, 234
  62619191,1,   0, 218
  62619569,1,   0, 234
  62620740,1,   0, 202
  62621391,1,   0, 202
  62624155,1,   0, 104
  62627258,1,   0, 218
  62634452,1,   0, 202
  62634637,1,   0, 212
  62635086,1,   0, 105
  62636815,1,   0, 103
  62637208,1,   0, 234
  62638103,1,   0, 205
  62643119,1,   0, 234
  62649427,1,   0, 218
  62651136,1,   0, 203
  62653524,1,   0, 234
  62654263,1,   0, 205
  62654541,1,   0, 104
  62655448,1,   0, 103
  62659745,1,   0, 103
  62660700,1,   0, 205
  62661357,1,   0, 105
  62661796,1,   0, 218
  62663036,1,   0, 101
  62663096,1,   0, 205
  62664600,1,   0, 202
  62664742,1,   0, 104
  62667420,1,   0, 203
  62667603,1,   0, 218
  62669687,1,   0, 203
  62671498,1,   0, 105
  62672111,1,   0, 101
  62675631,1,   0, 101
  62677658,1,   0, 217
  62679767,1,   0, 203
  62679927,1,   0, 103
  62683108,1,   0, 105
  62683139,1,   0, 212
  62683420,1,   0, 202
  62689620,1,   0, 212
  62698837,1,   0, 205
  62701505,1,   0, 105
  62703259,1,   0, 234
  62704163,1,   0, 218
  62705460,1,   0, 234
  62705840,1,   0, 203
  62707797,1,   0, 202
  62708118,1,   0, 218
  62708162,1,   0, 104
  62709925,1,   0, 101
  62711891,1,   0, 202
  62717651,1,   0, 218
  62718288,1,   0, 202
  62720126,1,   0, 101
  62722545,1,   0, 218
  62722565,1,   0, 202
  62723764,1,   0, 212
  62724353,1,   0, 203
  62727641,1,   0, 212
  62728462,1,   0, 205
  62728739,1,   0, 212
  62729298,1,   0, 105
  62731231,1,   0, 202
  62731277,1,   0, 203
  62731410,1,   0, 101
  62731495,1,   0, 202
  62733676,1,   0, 212
  62735070,1,   0, 105
  62739606,1,   0, 203
  62741348,1,   0, 218
  62742052,1,   0, 104
  62743190,1,   0, 103
  62749565,1,   0, 203
  62752239,1,   0, 202
  62752794,1,   0, 234
  62755633,1,   0, 101
  62756498,1,   0, 218
  62757109,1,   0, 205
  62764342,1,   0, 234
  62766484,1,   0, 203
  62770139,1,   0, 234
  62770937,1,   0, 105
  62772184,1,   0, 217
  62776210,1,   0, 202
  62778409,1,   0, 104
  62778475,1,   0, 104
  62778956,1,   0, 101
  62780760,1,   0, 101
  62780937,1,   0, 234
  62781433,1,   0, 218
  62785196,1,   0, 218
  62785901,1,   0, 212
  62786549,1,   0, 218
  62792218,1,   0, 202
  62794517,1,   0, 218
  62796310,1,   0, 234
  62799272,1,   0, 104
  62799835,1,   0, 203
  62800257,1,   0, 205
  62800744,1,   0, 212
  62801970,1,   0, 202
  62804752,1,   0, 103
  62805594,1,   0, 218
  62805906,1,   0, 203
  62807739,1,   0, 101
  62808302,1,   0, 217
  62809142,1,   0,  22
  62809936,1,   0, 218
  62811900,1,   0, 234
  62813404,1,   0, 203
  62815454,1,   0, 203
  62816738,1,   0, 212
  62818867,1,   0, 234
  62821338,1,   0, 104
  62823780,1,   0, 212
  62829474,1,   0, 103
  62830141,1,   0, 105
  62831181,1,   0, 203
  62832010,1,   0, 103
  62834779,1,   0, 234
  62836322,1,   0, 218
  62839264,1,   0, 234
  62840553,1,   0, 234
  62843112,1,   0,  22
  62843139,1,   0, 218
  62843733,1,   0, 101
  62848060,1,   0, 212
  62854383,1,   0, 234
  62854810,1,   0, 104
  62855140,1,   0, 218
  62861079,1,   0, 205
  62861279,1,   0, 203
  62862113,1,   0, 104
  62862771,1,   0, 105
  62863430,1,   0, 104
  62866724,1,   0, 203
  62869587,1,   0, 104
  62870963,1,   0, 104
  62871827,1,   0, 234
  62873263,1,   0, 203
  62875999,1,   0, 212
  62876848,1,   0, 101
  62878249,1,   0, 202
  62882600,1,   0, 202
  62895171,1,   0, 218
  62900960,1,   0, 212
  62904292,1,   0, 101
  62905388,1,   0, 202
  62905646,1,   0, 205
  62911479,1,   0, 218
  62914085,1,   0, 203
  62919728,1,   0, 103
  62925666,1,   0, 203
  62926470,1,   0, 203
  62928283,1,   0, 103
  62932844,1,   0, 212
  62943590,1,   0, 103
  62944239,1,   0, 205
  62947407,1,   0, 203
  62952309,1,   0, 205
  62957100,1,   0, 202
  62958444,1,   0, 105
  62959110,1,   0, 203
  62960195,1,   0, 218
  62960622,1,   0, 218
  62961393,1,   0, 104
  62964051,1,   0, 205
  62964695,1,   0, 218
  62966948,1,   0, 104
  62969841,1,   0, 104
  62971393,1,   0, 104
  62973132,1,   0, 203
  62974899,1,   0, 104
  62980255,1,   0, 105
  62980598,1,   0, 218
  62984654,1,   0, 234
  62989443,1,   0, 212
  62989967,1,   0, 105
  62992564,1,   0, 218
  62996528,1,   0, 212
  62998853,1,   0, 103
  63001917,1,   0, 103
  63005919,1,   0, 104
  63006431,1,   0, 203
  63006956,1,   0, 203
  63008612,1,   0, 203
  63009326,1,   0, 103
  63009719,1,   0, 212
  63010491,1,   0, 202
  63017232,1,   0, 103
  63017656,1,   0, 205
  63020506,1,   0, 203
  63020740,1,   0, 212
  63021103,1,   0, 234
  63021380,1,   0, 101
  63021711,1,   0, 218
  63025482,1,   0, 103
  63025907,1,   0, 205
  63027982,1,   0, 218
  63028941,1,   0, 202
  63031357,1,   0, 212
  63031524,1,   0,  22
  63031664,1,   0, 205
